timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1687996800000,1828.03000000,1880.00000000,1827.84000000,1851.99000000,241844.82810000,1688083199999,448678322.17682200,350823,123194.61910000,228587452.24364900,0
1688083200000,1851.99000000,1948.60000000,1825.01000000,1933.79000000,716538.10350000,1688169599999,1353630452.61544500,824889,345435.65260000,653049175.24502700,0
1688169600000,1933.80000000,1944.56000000,1909.44000000,1924.50000000,178373.36880000,1688255999999,343093755.61273600,307019,88294.47030000,169850518.15340400,0
1688256000000,1924.50000000,1959.20000000,1885.75000000,1937.48000000,255852.78320000,1688342399999,491981842.96013900,381133,127341.96230000,244921036.01352000,0
1688342400000,1937.49000000,1976.16000000,1933.55000000,1955.54000000,322102.42950000,1688428799999,631158998.81141600,404084,156608.64050000,306826484.73680200,0
1688428800000,1955.55000000,1967.08000000,1931.58000000,1936.20000000,205525.09840000,1688515199999,401186997.24983800,307691,93898.54220000,183304067.88205800,0
1688515200000,1936.19000000,1942.50000000,1894.51000000,1910.36000000,267633.47830000,1688601599999,512774138.21894900,362985,128057.05960000,245340739.07556300,0
1688601600000,1910.35000000,1958.00000000,1846.00000000,1846.17000000,456362.74100000,1688687999999,868009586.22327000,519031,225559.18200000,429043301.00454300,0
1688688000000,1846.17000000,1878.00000000,1826.00000000,1870.91000000,232944.34660000,1688774399999,432733381.05496700,355260,115143.08730000,213926654.20575500,0
1688774400000,1870.92000000,1876.00000000,1842.80000000,1865.24000000,125819.82730000,1688860799999,234001180.80462500,228589,62592.51970000,116432999.11736000,0
1688860800000,1865.24000000,1879.36000000,1856.15000000,1862.80000000,135046.37430000,1688947199999,252189550.05161000,234925,67977.91700000,126943043.66060800,0
1688947200000,1862.81000000,1905.50000000,1846.63000000,1880.40000000,247868.14940000,1689033599999,464186441.16338200,338462,123964.15400000,232197400.11132800,0
1689033600000,1880.41000000,1891.99000000,1862.38000000,1878.30000000,177771.61170000,1689119999999,333339876.93269600,256360,85214.33010000,159785569.13999600,0
1689120000000,1878.31000000,1902.00000000,1864.37000000,1871.82000000,264406.86730000,1689206399999,498567734.55913300,338468,127657.95260000,240728674.89619800,0
1689206400000,1871.82000000,2012.63000000,1862.59000000,2004.49000000,548861.42070000,1689292799999,1069502144.02619400,618276,275375.01890000,536826200.18952200,0
1689292800000,2004.49000000,2029.11000000,1898.39000000,1937.83000000,498724.03590000,1689379199999,982369872.01990000,604687,233071.08200000,459199490.67721600,0
1689379200000,1937.82000000,1946.37000000,1926.23000000,1931.41000000,135181.76630000,1689465599999,261553961.16751500,242818,65759.39380000,127241697.85754400,0
1689465600000,1931.41000000,1943.55000000,1914.00000000,1922.11000000,148667.10510000,1689551999999,286787440.45690100,253770,69691.91530000,134478359.19064900,0
1689552000000,1922.12000000,1936.18000000,1873.26000000,1911.20000000,277159.03490000,1689638399999,528662412.29765800,391391,134997.43870000,257602038.11976900,0
1689638400000,1911.21000000,1917.19000000,1875.73000000,1897.21000000,215780.50060000,1689724799999,409583830.87633300,315100,104433.40230000,198241004.72850600,0
1689724800000,1897.21000000,1922.04000000,1882.17000000,1888.63000000,218045.00050000,1689811199999,415268112.54340100,266831,108435.73970000,206536797.50756000,0
1689811200000,1888.64000000,1929.05000000,1878.00000000,1891.59000000,292907.51640000,1689897599999,556981450.45530100,353180,146238.33710000,278124518.64556500,0
1689897600000,1891.59000000,1905.74000000,1884.64000000,1891.73000000,165554.04280000,1689983999999,313414135.89511100,260385,80526.66420000,152465025.97191100,0
1689984000000,1891.73000000,1897.35000000,1851.18000000,1866.52000000,131901.64870000,1690070399999,247820592.76861300,240897,63386.28070000,119075556.07967700,0
1690070400000,1866.52000000,1905.25000000,1857.82000000,1888.73000000,153501.01780000,1690156799999,288736391.86133800,254227,77750.79530000,146207958.76945200,0
1690156800000,1888.74000000,1890.86000000,1833.19000000,1850.00000000,276504.55470000,1690243199999,512402907.45784500,336366,132903.49640000,246198594.77742200,0
1690243200000,1850.00000000,1868.71000000,1845.45000000,1857.66000000,152251.21000000,1690329599999,282696600.92125700,248856,74772.69460000,138842172.88567400,0
1690329600000,1857.66000000,1888.00000000,1848.35000000,1872.00000000,272090.53330000,1690415999999,507049348.71731100,319851,148093.90820000,275939339.56717600,0
1690416000000,1871.99000000,1886.11000000,1854.84000000,1861.28000000,163766.42590000,1690502399999,306463587.40202000,252294,80701.93000000,151048244.46030900,0
1690502400000,1861.29000000,1883.39000000,1856.52000000,1874.19000000,138695.71470000,1690588799999,259228467.50226200,219389,70493.20350000,131768046.05069400,0
1690588800000,1874.20000000,1886.58000000,1869.54000000,1880.46000000,72867.02690000,1690675199999,136676328.67955000,166385,35883.35010000,67306690.35157900,0
1690675200000,1880.45000000,1885.30000000,1848.17000000,1861.79000000,158657.59020000,1690761599999,296504225.22149700,247858,82527.46300000,154244296.26924400,0
1690761600000,1861.79000000,1877.40000000,1851.02000000,1856.14000000,168204.45340000,1690847999999,313517086.16175500,246487,81667.85240000,152228050.61514500,0
1690848000000,1856.13000000,1875.62000000,1813.80000000,1873.47000000,358476.09660000,1690934399999,659100582.10844800,411508,170424.36490000,313392733.79441200,0
1690934400000,1873.48000000,1879.74000000,1821.21000000,1839.90000000,254213.05530000,1691020799999,470466371.26278600,331270,122977.56270000,227628401.25795600,0
1691020800000,1839.90000000,1859.12000000,1826.00000000,1835.81000000,171148.05200000,1691107199999,315081750.38648000,254918,84099.07300000,154854420.42163900,0
1691107200000,1835.81000000,1851.31000000,1815.74000000,1830.23000000,187699.45520000,1691193599999,344687096.60203800,256002,90965.14430000,167095446.03822700,0
1691193600000,1830.24000000,1839.00000000,1827.50000000,1836.48000000,93657.32550000,1691279999999,171683574.02264300,174254,46888.39410000,85951801.63235300,0
1691280000000,1836.48000000,1838.58000000,1825.86000000,1830.28000000,90403.99150000,1691366399999,165701947.01934500,169928,43827.85150000,80334895.42593000,0
1691366400000,1830.28000000,1847.00000000,1802.00000000,1829.10000000,224092.90590000,1691452799999,409166592.89164900,289161,109927.11500000,200686537.15538600,0
1691452800000,1829.10000000,1876.51000000,1826.33000000,1856.30000000,236336.03000000,1691539199999,436891258.63485800,322607,121075.13870000,223753000.41018600,0
1691539200000,1856.30000000,1871.99000000,1846.28000000,1855.35000000,191926.83430000,1691625599999,356559464.88331800,266834,93172.68950000,173114071.77023500,0
1691625600000,1855.36000000,1865.95000000,1845.38000000,1852.47000000,127321.45530000,1691711999999,236043286.65635100,208017,62527.36150000,115937584.65664400,0
1691712000000,1852.47000000,1857.26000000,1838.05000000,1848.84000000,113209.31030000,1691798399999,209237745.63836000,197546,54665.68090000,101048972.22795800,0
1691798400000,1848.84000000,1854.01000000,1846.08000000,1849.93000000,63292.64760000,1691884799999,117106742.56984400,154110,32218.95280000,59615440.05243700,0
1691884800000,1849.94000000,1862.00000000,1834.51000000,1840.73000000,120674.13640000,1691971199999,222956657.34742800,211874,69109.15080000,127637208.70224500,0
1691971200000,1840.73000000,1856.50000000,1835.00000000,1845.50000000,150196.12030000,1692057599999,277387603.67740300,244296,69702.79570000,128731746.13751300,0
1692057600000,1845.50000000,1847.36000000,1814.00000000,1828.98000000,186081.69890000,1692143999999,341622741.95627100,264314,85927.31880000,157737206.70205100,0
1692144000000,1828.98000000,1831.52000000,1798.17000000,1807.81000000,205430.73680000,1692230399999,373631455.89955800,311372,94619.39960000,172094672.81802700,0
1692230400000,1807.81000000,1809.99000000,1550.00000000,1681.49000000,812138.21590000,1692316799999,1390504308.00338100,906515,389817.18110000,666353412.64305200,0
1692316800000,1681.49000000,1699.40000000,1641.02000000,1661.59000000,538083.10180000,1692403199999,901117750.71732300,597838,256018.67180000,428794110.08938600,0
1692403200000,1661.60000000,1696.72000000,1654.31000000,1669.67000000,231919.04850000,1692489599999,387407573.38040000,312174,116535.73010000,194692011.36082900,0
1692489600000,1669.68000000,1694.75000000,1662.03000000,1685.24000000,195623.52630000,1692575999999,327342264.94863000,275035,94917.00420000,158824704.09947200,0
1692576000000,1685.23000000,1688.59000000,1649.40000000,1667.55000000,250835.15180000,1692662399999,418860905.06739700,297843,117136.71800000,195605713.14389800,0
1692662400000,1667.56000000,1669.38000000,1580.00000000,1634.99000000,402012.04500000,1692748799999,657589420.92301800,484314,187447.18470000,306584459.75679800,0
1692748800000,1635.00000000,1702.11000000,1629.05000000,1679.61000000,374761.10880000,1692835199999,622717740.76397000,472134,180299.08850000,299569404.88600100,0
1692835200000,1679.61000000,1683.37000000,1635.28000000,1661.16000000,231539.78050000,1692921599999,383948287.50042600,287178,111082.65850000,184136212.63221900,0
1692921600000,1661.16000000,1677.22000000,1635.51000000,1653.80000000,236261.68980000,1693007999999,390502520.58229600,307211,114825.18610000,189795100.57487400,0
1693008000000,1653.79000000,1655.59000000,1644.00000000,1647.04000000,79175.42500000,1693094399999,130634757.64833300,157980,36874.95360000,60839314.57102100,0
1693094400000,1647.03000000,1660.24000000,1646.32000000,1658.33000000,87789.91960000,1693180799999,145109143.68383600,163046,45374.45330000,75003594.93871500,0
1693180800000,1658.33000000,1664.34000000,1621.75000000,1653.08000000,214351.01430000,1693267199999,352868062.83225000,274580,103654.50890000,170648261.33481400,0
1693267200000,1653.08000000,1745.84000000,1640.00000000,1729.42000000,494371.08230000,1693353599999,842464924.52209200,504683,251594.26520000,428870082.85715900,0
1693353600000,1729.41000000,1730.93000000,1694.34000000,1705.23000000,202841.44020000,1693439999999,347291135.28552000,308391,97462.27280000,166837724.68315700,0
1693440000000,1705.23000000,1729.00000000,1630.00000000,1645.76000000,330518.26680000,1693526399999,554219312.09431100,396774,158776.94210000,266221239.02103800,0
1693526400000,1645.77000000,1654.53000000,1602.33000000,1629.12000000,302406.16860000,1693612799999,493457144.93884900,368740,152891.86550000,249490726.90606900,0
1693612800000,1629.13000000,1645.00000000,1628.03000000,1637.03000000,102145.94760000,1693699199999,166937240.93397200,208209,50845.85580000,83098703.76918300,0
1693699200000,1637.02000000,1647.50000000,1625.14000000,1635.84000000,116767.28620000,1693785599999,190979647.35331100,216339,58997.60720000,96501876.14426800,0
1693785600000,1635.84000000,1644.82000000,1616.32000000,1630.51000000,168010.90560000,1693871999999,274049115.41792200,275381,79390.44060000,129501176.24789900,0
1693872000000,1630.52000000,1648.02000000,1609.69000000,1634.45000000,204365.49070000,1693958399999,333010633.96395500,299045,92320.42680000,150498646.09196400,0
1693958400000,1634.46000000,1670.00000000,1609.20000000,1633.15000000,219541.01930000,1694044799999,358419121.47431900,331227,106351.46940000,173671492.35316100,0
1694044800000,1633.15000000,1660.00000000,1623.40000000,1648.11000000,228558.27820000,1694131199999,374542954.19473200,319517,108679.21550000,178109929.79143400,0
1694131200000,1648.11000000,1658.93000000,1616.21000000,1636.44000000,221570.04580000,1694217599999,362938822.78561800,312966,109915.19530000,180061629.98089300,0
1694217600000,1636.43000000,1637.52000000,1629.74000000,1635.54000000,58519.62290000,1694303999999,95627623.41755600,156305,26774.70470000,43756923.41116400,0
1694304000000,1635.53000000,1635.70000000,1600.00000000,1617.42000000,207957.84280000,1694390399999,336517904.44357200,292581,100039.46380000,161887440.95607500,0
1694390400000,1617.42000000,1619.00000000,1531.01000000,1551.85000000,417424.81890000,1694476799999,657137141.34232000,470056,202066.27300000,318051411.66556500,0
1694476800000,1551.84000000,1626.00000000,1549.67000000,1592.97000000,329739.96850000,1694563199999,525392019.74439200,444268,163861.72240000,260938398.99068400,0
1694563200000,1592.97000000,1619.30000000,1581.88000000,1607.62000000,223409.28890000,1694649599999,357304191.67390100,349327,107880.37120000,172522864.73323100,0
1694649600000,1607.61000000,1644.29000000,1607.05000000,1626.47000000,275301.15050000,1694735999999,447913522.75155000,414952,138634.91200000,225589264.49306300,0
1694736000000,1626.48000000,1654.08000000,1611.42000000,1641.29000000,181340.02400000,1694822399999,295616593.10786500,313776,88087.76060000,143641063.63150800,0
1694822400000,1641.30000000,1653.17000000,1631.31000000,1634.40000000,99555.46710000,1694908799999,163144495.69107900,245713,43821.93810000,71819073.48656100,0
1694908800000,1634.40000000,1635.00000000,1612.00000000,1622.48000000,120227.41170000,1694995199999,195464805.89100300,264713,53504.64230000,86960701.56543400,0
1694995200000,1622.48000000,1669.50000000,1603.88000000,1636.66000000,279041.69780000,1695081599999,458235380.24668600,453410,138512.84180000,227475377.92370300,0
1695081600000,1636.66000000,1661.04000000,1626.32000000,1643.12000000,184282.42580000,1695167999999,302910996.59182800,350549,87617.88890000,144020378.48103300,0
1695168000000,1643.13000000,1649.34000000,1604.51000000,1622.26000000,232844.23470000,1695254399999,379255954.95170500,382581,110068.56250000,179266382.86945100,0
1695254400000,1622.27000000,1625.30000000,1567.77000000,1583.94000000,240627.54400000,1695340799999,384503484.65584100,368163,113477.52690000,181209870.85890900,0
1695340800000,1583.94000000,1602.68000000,1576.58000000,1593.08000000,124886.09100000,1695427199999,198987470.05588800,267398,59931.03820000,95501097.43361500,0
1695427200000,1593.07000000,1598.24000000,1587.45000000,1593.86000000,64537.13410000,1695513599999,102806906.08343100,217950,29897.50660000,47624962.92926800,0
1695513600000,1593.85000000,1601.12000000,1570.01000000,1580.71000000,137517.85330000,1695599999999,218549215.97400900,307377,69567.52880000,110560825.81027300,0
1695600000000,1580.71000000,1597.50000000,1563.01000000,1588.33000000,176706.92770000,1695686399999,279294486.72266100,405042,86242.67550000,136326196.38298200,0
1695686400000,1588.34000000,1599.78000000,1580.05000000,1594.01000000,125583.01610000,1695772799999,199551097.28954800,317309,60123.62820000,95545795.23509700,0
1695772800000,1594.02000000,1634.10000000,1583.50000000,1598.64000000,274404.43280000,1695859199999,440883556.96005400,478489,130309.72470000,209389151.24377600,0
1695859200000,1598.63000000,1668.21000000,1598.14000000,1652.99000000,331409.70150000,1695945599999,541873730.29669800,567825,161317.02190000,263716289.47712900,0
1695945600000,1653.00000000,1688.00000000,1648.37000000,1667.45000000,251975.67280000,1696031999999,420335662.09662800,494615,119324.55780000,199086852.66872900,0
1696032000000,1667.45000000,1694.32000000,1666.19000000,1670.89000000,136924.91410000,1696118399999,229630339.53543700,342315,74748.05190000,125347764.51287300,0
1696118400000,1670.89000000,1751.00000000,1668.00000000,1733.79000000,225611.58680000,1696204799999,383793846.18348800,495195,113996.16590000,194000592.08668800,0
1696204800000,1733.80000000,1744.00000000,1636.79000000,1662.40000000,378575.68980000,1696291199999,643680600.09260300,773990,181099.22020000,308057405.92135800,0
1696291200000,1662.41000000,1670.65000000,1643.00000000,1656.88000000,198287.11640000,1696377599999,328606758.39861700,530016,93742.61540000,155357300.32174700,0
1696377600000,1656.88000000,1657.66000000,1625.00000000,1646.58000000,222861.71670000,1696463999999,365919693.07999000,553269,105410.57680000,173086611.24806600,0
1696464000000,1646.58000000,1655.47000000,1606.73000000,1611.79000000,237378.74490000,1696550399999,386770321.77235200,545845,110822.14590000,180526551.03047100,0
1696550400000,1611.79000000,1662.00000000,1611.68000000,1645.03000000,220507.92860000,1696636799999,360565723.57884400,539488,109623.00060000,179235720.66966800,0
1696636800000,1645.03000000,1647.71000000,1630.03000000,1633.57000000,101241.57320000,1696723199999,165907550.80901300,288695,47002.98120000,77028514.72954500,0
1696723200000,1633.56000000,1641.40000000,1616.17000000,1632.84000000,149424.66350000,1696809599999,243516204.38871700,372636,72838.61570000,118698298.92276700,0
1696809600000,1632.85000000,1636.00000000,1546.00000000,1580.13000000,340141.09880000,1696895999999,540588837.45958900,646240,167250.98390000,265609380.01829500,0
1696896000000,1580.13000000,1594.90000000,1550.55000000,1567.63000000,240659.32870000,1696982399999,378967575.34008300,613660,122514.98030000,192965581.78925500,0
1696982400000,1567.62000000,1578.43000000,1544.26000000,1566.87000000,260253.96710000,1697068799999,406667649.14402200,605321,134785.48640000,210618804.52340000,0
1697068800000,1566.86000000,1568.56000000,1521.00000000,1539.61000000,237221.49770000,1697155199999,366335747.01366700,510960,110863.92500000,171195520.91783800,0
1697155200000,1539.61000000,1575.36000000,1537.76000000,1552.16000000,192205.87360000,1697241599999,297929349.18692500,520123,92439.20410000,143291580.64583900,0
1697241600000,1552.16000000,1561.72000000,1544.55000000,1554.94000000,100314.67540000,1697327999999,155648012.90784400,281561,41626.75670000,64617045.02605300,0
1697328000000,1554.94000000,1567.62000000,1547.44000000,1557.77000000,120311.27380000,1697414399999,187266232.06238600,316951,57789.47240000,89957330.73435300,0
1697414400000,1557.78000000,1639.43000000,1555.06000000,1599.42000000,418510.86440000,1697500799999,665124956.25364000,729569,215767.08560000,342929071.44598200,0
1697500800000,1599.41000000,1600.53000000,1551.08000000,1565.01000000,234817.06990000,1697587199999,370032208.15675400,475213,106364.46260000,167596650.46421400,0
1697587200000,1565.01000000,1585.42000000,1555.88000000,1563.44000000,177750.22530000,1697673599999,279357949.45458000,440577,87939.03430000,138219607.96215800,0
1697673600000,1563.45000000,1574.45000000,1541.61000000,1566.57000000,216217.66750000,1697759999999,336684246.04449600,469598,101807.26510000,158534910.77649600,0
1697760000000,1566.57000000,1630.40000000,1561.19000000,1603.89000000,315995.79200000,1697846399999,506065182.98231400,651738,158954.72470000,254549257.17093600,0
1697846400000,1603.88000000,1644.53000000,1592.36000000,1628.94000000,176419.40920000,1697932799999,285546594.56213000,463033,89419.90930000,144754684.68165700,0
1697932800000,1628.94000000,1667.80000000,1621.10000000,1663.70000000,228650.92250000,1698019199999,374841495.30439100,580843,108635.98610000,178084510.66694800,0
1698019200000,1663.69000000,1800.00000000,1657.07000000,1765.46000000,610931.96630000,1698105599999,1044121568.09905400,1167834,302609.53350000,517197485.18685300,0
1698105600000,1765.47000000,1854.38000000,1756.21000000,1784.98000000,674055.13750000,1698191999999,1216867823.89922500,1308532,335960.76130000,606671583.33911700,0
1698192000000,1784.98000000,1817.69000000,1760.00000000,1787.15000000,354410.82940000,1698278399999,634289515.56577900,774777,177656.30270000,318020760.74040300,0
1698278400000,1787.15000000,1865.54000000,1762.21000000,1803.38000000,431169.04530000,1698364799999,781481904.95969700,901019,216166.78560000,391693373.21916700,0
1698364800000,1803.39000000,1803.91000000,1744.66000000,1779.40000000,274532.69210000,1698451199999,488398895.21753700,594592,137263.46820000,244249949.51807600,0
1698451200000,1779.41000000,1803.23000000,1770.00000000,1776.20000000,122919.73820000,1698537599999,219588597.64105000,333711,59590.45430000,106460555.45935900,0
1698537600000,1776.21000000,1811.30000000,1762.66000000,1795.14000000,144110.65080000,1698623999999,258015412.93155400,371024,68282.97790000,122240383.72822500,0
1698624000000,1795.14000000,1829.84000000,1777.77000000,1809.04000000,277686.19200000,1698710399999,501228029.31760500,560359,134895.64800000,243576319.80932100,0
1698710400000,1809.03000000,1819.41000000,1780.99000000,1814.67000000,258074.57960000,1698796799999,464695558.99525400,577888,120112.91540000,216284275.88791600,0
1698796800000,1814.67000000,1857.66000000,1783.19000000,1846.99000000,471921.61840000,1698883199999,858744655.31150800,862416,234932.89940000,427830377.61923100,0
1698883200000,1846.99000000,1875.00000000,1785.01000000,1800.80000000,368738.21930000,1698969599999,674522153.76558900,790110,185623.84900000,339696387.31557100,0
1698969600000,1800.79000000,1834.58000000,1777.11000000,1832.71000000,315000.26780000,1699055999999,568244477.51770300,713592,148670.14460000,268213982.30877700,0
1699056000000,1832.70000000,1869.90000000,1824.03000000,1855.54000000,171538.03640000,1699142399999,315560482.70251600,463794,90964.88280000,167382926.70823700,0
1699142400000,1855.54000000,1912.67000000,1846.11000000,1891.71000000,383106.76280000,1699228799999,721508408.94399200,780672,194760.18480000,366825053.12650500,0
1699228800000,1891.71000000,1914.23000000,1868.48000000,1900.95000000,328746.23940000,1699315199999,622198937.15669200,717293,163547.45760000,309583391.10696100,0
1699315200000,1900.95000000,1906.99000000,1850.32000000,1885.27000000,332419.44060000,1699401599999,625566317.42704500,760921,157050.09940000,295599094.27211800,0
1699401600000,1885.26000000,1904.69000000,1872.51000000,1888.12000000,247881.09970000,1699487999999,468144576.74145400,514836,125671.61970000,237346429.60485600,0
1699488000000,1888.11000000,2132.00000000,1882.07000000,2121.32000000,1100330.32370000,1699574399999,2200484378.92985000,1657379,576184.41160000,1151326154.69537700,0
1699574400000,2121.33000000,2136.99000000,2064.61000000,2077.72000000,555573.64950000,1699660799999,1167220520.82826100,880646,270796.81850000,569032269.47012900,0
1699660800000,2077.72000000,2089.60000000,2030.30000000,2053.17000000,370966.03720000,1699747199999,763796737.40937500,675522,177075.17870000,364652650.68236400,0
1699747200000,2053.16000000,2066.50000000,2012.10000000,2044.68000000,281907.55900000,1699833599999,577153459.51571000,556231,142320.70720000,291430126.46568400,0
1699833600000,2044.69000000,2118.00000000,2028.49000000,2053.65000000,529143.58150000,1699919999999,1093862454.32137400,1025249,261963.73590000,541622293.08972100,0
1699920000000,2053.65000000,2064.96000000,1936.60000000,1979.39000000,481909.73300000,1700006399999,972032428.32657300,884487,227697.39860000,459505858.16015600,0
1700006400000,1979.40000000,2062.40000000,1967.01000000,2058.48000000,421870.80320000,1700092799999,847945999.66400000,731745,214270.80550000,430649792.14313200,0
1700092800000,2058.49000000,2090.40000000,1939.10000000,1961.77000000,545286.12970000,1700179199999,1101174547.30860900,991673,258249.24060000,521815881.91400900,0
1700179200000,1961.77000000,1991.50000000,1904.00000000,1960.82000000,401100.50690000,1700265599999,783561858.01188900,788071,190084.30410000,371312547.95541200,0
1700265600000,1960.82000000,1971.22000000,1916.00000000,1962.60000000,279368.22080000,1700351999999,543924395.73302800,535494,125794.98940000,245020429.99701000,0
1700352000000,1962.59000000,2015.75000000,1942.89000000,2011.47000000,251132.61920000,1700438399999,494600634.89114600,506631,126144.44170000,248644868.45796300,0
1700438400000,2011.47000000,2066.40000000,1990.00000000,2021.40000000,421717.67900000,1700524799999,854002757.45117200,751621,202758.58950000,410688842.47982300,0
1700524800000,2021.41000000,2034.60000000,1931.43000000,1933.01000000,490163.98630000,1700611199999,974304142.39717400,888864,228457.66450000,454169629.26029600,0
1700611200000,1933.01000000,2092.46000000,1928.41000000,2063.21000000,466120.51090000,1700697599999,943776525.65738000,796700,230629.99370000,466898382.31101400,0
1700697600000,2063.22000000,2088.94000000,2040.35000000,2062.20000000,250960.69580000,1700783999999,517482313.45225600,527877,125214.91690000,258240481.04709900,0
1700784000000,2062.21000000,2133.02000000,2059.37000000,2080.84000000,426932.54020000,1700870399999,894370772.51811400,672044,209685.71700000,439269617.03678300,0
1700870400000,2080.84000000,2090.54000000,2065.30000000,2083.09000000,138847.39300000,1700956799999,288887833.97800400,350920,69009.33430000,143596956.95353100,0
1700956800000,2083.10000000,2094.99000000,2036.42000000,2062.33000000,241262.91360000,1701043199999,499314260.83391500,510922,118774.15090000,245826217.30275600,0
1701043200000,2062.34000000,2071.24000000,1985.78000000,2027.50000000,326073.22980000,1701129599999,660673302.74006000,622522,159492.23910000,323207766.23646300,0
1701129600000,2027.50000000,2075.00000000,1995.15000000,2048.14000000,283775.92790000,1701215999999,578404413.95846800,606358,146633.56520000,298858840.66262700,0
1701216000000,2048.14000000,2075.70000000,2019.31000000,2028.81000000,254843.73190000,1701302399999,521225853.33225000,503614,125984.04410000,257660016.09729500,0
1701302400000,2028.80000000,2054.75000000,2020.85000000,2051.96000000,243680.09210000,1701388799999,496360388.66638500,458227,123357.98750000,251301504.63400300,0
1701388800000,2051.95000000,2110.87000000,2045.04000000,2087.24000000,372645.58600000,1701475199999,778670941.03376000,598646,193580.10240000,404463202.52867400,0
1701475200000,2087.24000000,2186.60000000,2086.25000000,2164.74000000,320979.97680000,1701561599999,684434398.68424500,618401,177507.90650000,378562669.28843400,0
1701561600000,2164.75000000,2217.27000000,2149.00000000,2192.95000000,257879.11360000,1701647999999,560343820.02850900,556948,135206.30790000,293879684.38655900,0
1701648000000,2192.96000000,2274.28000000,2191.00000000,2243.37000000,565307.71340000,1701734399999,1263069834.20861200,980117,283090.74670000,632410939.65829000,0
1701734400000,2243.36000000,2309.72000000,2188.33000000,2293.33000000,529829.72140000,1701820799999,1190597719.19322700,1018557,272102.51620000,611589710.74711000,0
1701820800000,2293.33000000,2312.23000000,2220.00000000,2232.70000000,408338.90560000,1701907199999,925926168.10934200,842212,201586.64380000,457181711.84181900,0
1701907200000,2232.70000000,2382.80000000,2222.00000000,2355.73000000,485190.06090000,1701993599999,1115389522.52305300,921917,253392.50300000,582277684.03791300,0
1701993600000,2355.74000000,2392.00000000,2336.34000000,2358.72000000,378569.81260000,1702079999999,893841920.83732000,713431,188434.41100000,444945340.37882700,0
1702080000000,2358.71000000,2403.00000000,2328.01000000,2340.49000000,287771.06640000,1702166399999,679437458.93125400,648813,143129.42620000,338059268.85995200,0
1702166400000,2340.48000000,2377.47000000,2320.00000000,2352.39000000,200037.21020000,1702252799999,469860963.94715300,464455,98846.24030000,232231421.44970500,0
1702252800000,2352.39000000,2355.00000000,2156.62000000,2225.12000000,640414.91660000,1702339199999,1426910964.96622000,1153316,310376.71830000,691367771.31758400,0
1702339200000,2225.11000000,2244.12000000,2166.00000000,2203.46000000,361588.90870000,1702425599999,799015127.41497400,804062,174479.15720000,385626460.74170900,0
1702425600000,2203.47000000,2284.02000000,2144.32000000,2260.16000000,418916.61540000,1702511999999,922420273.94725300,897019,208136.21200000,458517097.43953700,0
1702512000000,2260.16000000,2332.11000000,2228.20000000,2315.32000000,409508.09310000,1702598399999,934716057.65086400,918965,199995.25980000,456684016.25940700,0
1702598400000,2315.32000000,2317.81000000,2200.00000000,2220.50000000,333552.63280000,1702684799999,754022987.24772200,714102,158002.09790000,357145001.64517100,0
1702684800000,2220.51000000,2263.40000000,2210.00000000,2228.96000000,199285.92300000,1702771199999,446980227.08283500,528692,102517.14940000,229991096.38707800,0
1702771200000,2228.96000000,2248.68000000,2191.50000000,2196.52000000,225925.76750000,1702857599999,501306718.24280800,531241,110196.73310000,244591673.21800200,0
1702857600000,2196.53000000,2224.00000000,2116.60000000,2219.43000000,364103.11810000,1702943999999,789100505.03171100,769310,185328.36640000,401777681.85963600,0
1702944000000,2219.44000000,2255.00000000,2135.55000000,2177.91000000,383551.40490000,1703030399999,847060839.70839800,786067,199184.67690000,440190473.49901500,0
1703030400000,2177.90000000,2266.00000000,2156.00000000,2202.17000000,416841.62720000,1703116799999,922794580.70340200,867198,217937.72750000,482487428.03181000,0
1703116800000,2202.17000000,2279.31000000,2182.98000000,2239.61000000,453069.72520000,1703203199999,1010354340.13579900,848508,231043.88830000,515263188.51310800,0
1703203200000,2239.60000000,2343.15000000,2230.59000000,2324.54000000,591357.48800000,1703289599999,1358322906.95807800,1124820,304284.72800000,698670214.94879500,0
1703289600000,2324.54000000,2330.65000000,2265.00000000,2308.20000000,255626.93520000,1703375999999,586078143.24207900,588229,125338.90030000,287364940.98055700,0
1703376000000,2308.20000000,2326.19000000,2245.00000000,2264.05000000,307951.07600000,1703462399999,705420988.78504000,711200,149344.80480000,342167364.79642400,0
1703462400000,2264.04000000,2304.80000000,2253.10000000,2271.35000000,286277.16160000,1703548799999,652158658.25835100,613108,142610.65470000,324881292.11961500,0
1703548800000,2271.36000000,2274.99000000,2178.45000000,2230.88000000,410413.15910000,1703635199999,916097827.49845000,701701,204347.73880000,456146429.33845700,0
1703635200000,2230.88000000,2392.44000000,2211.88000000,2378.35000000,541537.35740000,1703721599999,1250873719.55066100,978666,275739.28200000,637066006.82783400,0
1703721600000,2378.35000000,2445.80000000,2335.00000000,2344.15000000,580459.98200000,1703807999999,1385456486.28619100,1241094,286686.85360000,684383781.91887600,0
1703808000000,2344.15000000,2385.41000000,2255.34000000,2299.20000000,450201.20690000,1703894399999,1049566350.12220900,990308,220819.11790000,515080529.83158400,0
1703894400000,2299.20000000,2322.84000000,2268.00000000,2291.68000000,210539.13270000,1703980799999,483369913.47884600,555932,104439.50030000,239815289.25653100,0
