open,high,low,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,average_price,price_change,target_close
29314.14,29406.92,29256.18,10851.36844,318276733.8766431,339750,5443.09222,159659088.1646764,29331.55,38.76000000000204,29281.09
29352.9,29449.0,29033.24,15706.97441,459830379.6509824,454846,7720.41654,226012721.3705351,29241.120000000003,-71.81000000000131,29232.25
29281.09,29530.0,29101.8,22605.48964,663025204.2072345,563115,11029.2258,323482162.2920864,29315.9,-48.840000000000146,29705.99
29232.26,29739.25,28585.7,44719.65162,1299160215.077924,900141,21831.75056,634595648.9435309,29162.475,473.7300000000032,29186.01
29705.99,30047.5,28927.5,48181.65141,1419729744.649752,945158,22953.8144,676256840.2750592,29487.5,-519.9800000000032,29193.64
29186.0,29433.33,28968.0,26476.91994,773302705.4947629,651970,12901.09228,376856740.48839366,29200.665,7.639999999999418,29113.99
29193.65,29333.08,28807.54,23551.95217,686643453.3930904,544850,10539.62903,307284659.321428,29070.31,-79.65999999999985,29072.13
29114.0,29152.23,28978.64,11645.52018,338478560.12182474,331924,5491.4962,159611625.1658778,29065.434999999998,-41.86999999999898,29088.42
29072.13,29205.09,28991.88,13178.1972,383209498.87775046,338654,6471.24487,188192943.696217,29098.485,16.289999999997235,29211.06
29088.43,29276.78,28701.03,30966.87746,899492595.6812717,671438,15375.49318,446702609.5645752,28988.905,122.63000000000102,29770.42
29211.06,30244.0,29146.45,45700.53392,1352934531.6659672,877168,24189.62133,716161501.5730364,29695.225,559.359999999997,29581.99
29770.41,30160.0,29376.67,38003.88725,1130396850.0974116,750252,18700.85778,556446376.2517849,29768.335,-188.41999999999825,29455.75
29581.99,29738.0,29320.2,23463.45373,692863472.0877249,513691,11204.06553,330886650.2003818,29529.1,-126.2400000000016,29426.03
29455.76,29564.52,29252.45,20637.0443,607176051.3015367,437828,9803.94004,288451712.10020846,29408.485,-29.729999999999563,29430.17
29426.02,29481.35,29381.56,8971.48068,263949405.54340288,310852,4181.99127,123039182.1587899,29431.455,4.149999999997817,29303.84
29430.18,29474.65,29272.32,11101.70947,326264625.2296824,341726,5257.07008,154501729.2473491,29373.485,-126.34000000000015,29430.93
29303.85,29695.32,29102.45,31443.11532,924613476.681799,671592,15036.11048,442247506.1673844,29398.885000000002,127.08000000000175,29200.0
29430.92,29499.26,29059.6,27503.87691,806683957.3100157,591162,12751.63951,374046205.2590536,29279.43,-230.91999999999825,28730.51
29200.01,29259.85,28723.08,32996.69854,959870747.0063143,768028,14761.86053,429510396.4298237,28991.465,-469.5,26623.41
28730.51,28783.48,25166.0,100271.54033,2755821274.340605,1976577,47495.99471,1302553963.3106227,26974.739999999998,-2107.0999999999985,26054.0
26623.41,26832.6,25619.0,69790.65711,1834219523.699404,1293122,33522.24573,881095856.1944035,26225.8,-569.4099999999999,26100.01
26054.0,26281.0,25801.09,26160.75343,680623880.8247553,615764,12952.29598,337010159.8115182,26041.045,46.0099999999984,26189.99
26100.01,26299.0,25971.05,19056.91209,497880752.23011583,451543,9909.1293,258890029.08250633,26135.025,89.9800000000032,26126.92
26190.0,26258.42,25812.0,30267.24233,788205156.3215923,565987,14052.07264,365942107.34064466,26035.21,-63.080000000001746,26056.0
26126.92,26139.42,25300.0,34247.06688,886782344.160293,603624,16436.92888,425661908.6149738,25719.71,-70.91999999999825,26432.72
26055.99,26819.27,25812.82,44023.69978,1156326251.922411,673711,21955.66524,576734438.2954,26316.045,376.72999999999956,26180.05
26432.71,26577.87,25864.0,30205.22116,792966965.8982657,575619,13987.93493,367233375.41684335,26220.934999999998,-252.65999999999985,26060.01
26180.05,26314.05,25777.15,27753.33772,722611079.1898074,611438,13258.65894,345214226.918254,26045.6,-120.04000000000087,26017.37
26060.0,26125.77,25985.92,10022.22322,261041530.4758038,329412,4681.90628,121952627.5976749,26055.845,-42.63000000000102,26101.77
26017.38,26182.23,25966.11,12099.64216,315548363.0193776,349090,6170.48664,160918200.3936097,26074.17,84.38999999999942,26120.0
26101.78,26253.99,25864.5,22692.62655,591008939.17657,523057,10912.40549,284226173.7934395,26059.245000000003,18.220000000001164,27716.34
26120.0,28142.85,25922.0,74251.99488,2023326050.758479,1137083,37945.55071,1034244032.3814664,27032.425,1596.3400000000001,27299.99
27716.34,27768.57,27017.24,35448.25848,969086451.1625257,690292,16715.57712,456926409.729732,27392.905,-416.34999999999854,25940.78
27299.99,27587.51,25655.01,51032.80401,1360373186.0116708,944690,24598.11397,655707233.8849008,26621.26,-1359.2100000000028,25805.05
25940.77,26156.0,25333.75,41032.15056,1059444591.7097493,881179,19960.9903,515429946.1831724,25744.875,-135.72000000000116,25869.51
25805.04,25987.5,25752.47,16250.77698,419812969.94685984,567728,7634.91416,197234437.0220484,25869.985,64.46999999999753,25971.21
25869.52,26135.0,25800.0,17474.47667,453100690.1021077,496412,8583.16498,222581536.0268467,25967.5,101.68999999999869,25826.02
25971.21,26108.02,25631.21,21777.59609,563532890.5699993,596830,10177.3686,263365883.4295556,25869.614999999998,-145.1899999999987,25792.1
25826.03,25915.49,25562.62,21323.39337,548893707.6002005,566736,9926.65838,255537038.4660957,25739.055,-33.93000000000029,25759.95
25792.11,26040.0,25372.51,27262.52386,700763180.8011677,636302,12736.70564,327416444.78409594,25706.254999999997,-32.159999999999854,26255.0
25759.95,26443.14,25615.38,27687.49567,718923008.9071183,631929,13506.19156,350741324.2920373,26029.260000000002,495.0499999999993,25910.5
26255.0,26445.5,25647.26,28999.76471,754184537.1096923,646852,14238.89945,370236844.4314076,26046.379999999997,-344.5,25901.61
25910.5,25945.09,25796.64,10980.62277,284109473.8075783,359038,5212.44349,134863388.7628859,25870.864999999998,-8.889999999999418,25841.61
25901.6,26033.66,25570.57,18738.26914,483577459.20553446,489773,8747.51072,225752901.04035008,25802.114999999998,-59.98999999999796,25162.52
25841.6,25900.69,24901.0,41682.32,1057371884.6697066,864138,19664.90243,498821645.38522226,25400.845,-679.0799999999981,25840.1
25162.53,26567.0,25131.48,56434.38537,1464393036.9616623,1047056,27720.5183,719147319.9787064,25849.239999999998,677.5699999999997,26222.0
25840.1,26405.22,25764.17,31610.82753,825437881.4687591,714880,15287.00038,399099781.6207648,26084.695,381.90000000000146,26522.73
26222.0,26860.49,26126.77,38333.1725,1015267319.7730227,799278,19440.45467,514863794.3783894,26493.63,300.72999999999956,26600.0
26522.73,26888.0,26224.0,26227.29369,695203258.0004445,654094,12600.39115,334045930.7667212,26556.0,77.27000000000044,26559.67
26599.99,26777.0,26445.0,13960.93351,370889866.4592735,526416,6508.91352,172926781.3888423,26611.0,-40.32000000000335,26527.51
26559.67,26623.25,26399.0,12998.10277,344703727.5601071,476775,6359.89459,168675580.016463,26511.125,-32.159999999999854,26762.51
26527.5,27409.0,26377.35,43000.43256,1158780347.6253047,938705,21551.71605,580912488.7594309,26893.175,235.0099999999984,27210.26
26762.5,27483.57,26667.79,36190.52187,981539255.55962,898076,17851.15558,484061308.12493294,27075.68,447.7599999999984,27125.0
27210.25,27388.63,26800.0,34207.21867,927206075.9626272,867288,16983.43086,460402346.17078334,27094.315000000002,-85.25,26568.08
27125.01,27159.6,26377.7,34476.82662,920768143.3513128,823416,16878.78202,450738363.8506985,26768.65,-556.9299999999967,26580.14
26568.08,26743.38,26468.77,18198.2292,484331618.9485319,567149,8484.09679,225805692.72356927,26606.075,12.059999999997672,26575.96
26580.14,26632.81,26509.0,9440.7026,250873957.3886738,421717,4387.1973,116581214.130133,26570.905,-4.180000000000291,26248.38
26575.97,26738.54,26122.08,15706.65771,416368301.3736848,545045,7547.06342,200078452.01675767,26430.31,-327.59000000000015,26304.81
26248.39,26446.15,25990.46,26266.2039,688252596.3809944,873488,12654.58207,331622453.1518055,26218.305,56.42000000000189,26221.67
26304.8,26397.46,26088.34,18495.35066,485217905.0421048,697727,8813.76144,231246870.5474588,26242.9,-83.13000000000102,26372.99
26221.68,26850.0,26112.06,34771.57978,918797815.048481,939690,16813.75506,444221386.42614096,26481.03,151.3100000000013,27021.39
26373.0,27308.48,26342.4,44517.83491,1193420040.1309185,1158974,22463.19242,602340703.6015062,26825.440000000002,648.3899999999994,26906.96
27021.39,27244.89,26665.16,28478.76219,767827314.931909,878610,14409.35554,388591243.2591525,26955.025,-114.43000000000029,26962.56
26906.96,27094.99,26886.31,12804.62307,345406056.6806953,534908,6221.24272,167818583.0599575,26990.65,55.60000000000218,27992.57
26962.57,28065.51,26954.09,24602.81468,674657121.9944204,883593,12815.98694,351622961.4701274,27509.8,1030.0,27494.51
27992.58,28580.0,27281.44,57071.14241,1600944483.4902065,1464158,28423.61,797598852.4797783,27930.72,-498.07000000000335,27426.46
27494.51,27676.52,27160.5,28928.96555,794301815.4265021,1202377,13562.03527,372402100.79675114,27418.510000000002,-68.04999999999927,27778.57
27426.45,27839.72,27202.0,29816.142,820421385.2557852,1188381,15077.70185,414806576.3484014,27520.86,352.119999999999,27410.39
27778.57,28120.39,27352.0,30681.49619,849415594.0472504,1210397,14985.99405,415039706.5866476,27736.195,-368.1800000000003,27931.09
27410.39,28295.0,27175.94,37983.24277,1052864393.8176136,1326700,19091.24006,529241188.55736893,27735.47,520.7000000000007,27956.67
27931.1,28029.67,27842.08,13348.83825,372820279.52314305,641623,6392.35089,178534947.7787839,27935.875,25.56999999999971,27917.05
27956.67,28095.14,27687.5,19693.56921,549839951.4800811,822730,9216.08271,257333249.5330772,27891.32,-39.61999999999898,27590.12
27917.06,27987.93,27260.0,31534.74639,870014634.3621609,1156525,15077.43003,415887241.10445,27623.965,-326.9400000000023,27390.12
27590.12,27735.0,27298.0,22776.84383,626258724.2775784,1002272,10851.22317,298354384.6981499,27516.5,-200.0,26875.52
27390.12,27477.39,26538.66,37349.44706,1007065585.9346406,1336479,17460.0774,470620209.78574467,27008.025,-514.5999999999985,26759.63
26875.52,26947.04,26555.0,23428.64112,626909068.3868717,1066082,11128.85943,297794983.5412317,26751.02,-115.88999999999942,26862.0
26759.63,27130.0,26685.0,24115.76499,647553796.3580662,1035322,11209.65389,301049285.742293,26907.5,102.36999999999898,26852.48
26862.0,26989.58,26789.0,10417.25576,280059019.0534013,517837,4378.85219,117730324.8186729,26889.29,-9.520000000000437,27154.15
26852.48,27293.33,26808.25,15274.6917,412673965.3439348,682942,7802.69243,210833694.13443273,27050.79,301.6700000000019,28500.78
27154.14,30000.0,27112.66,78399.22445,2210785548.236096,2289339,40738.04173,1148700588.6793344,28556.33,1346.6399999999994,28395.91
28500.77,28613.65,28069.32,38428.44532,1090741746.4830873,1345810,18994.06799,539218488.3415859,28341.485,-104.86000000000058,28320.0
28395.91,28982.36,28142.87,32162.47591,914773525.1527581,1215235,15590.14442,443515753.8170772,28562.614999999998,-75.90999999999985,28713.71
28320.0,28916.89,28100.66,35895.50179,1023984017.0322788,1330256,18427.23743,525695852.56325006,28508.775,393.7099999999991,29669.04
28713.71,30207.55,28578.29,59422.0992,1753411192.5510907,1915748,29466.75927,869634841.3281221,29392.92,955.3300000000017,29909.8
29669.05,30379.99,29464.77,27517.51897,821964508.4353629,1152137,13836.12444,413323530.3421796,29922.38,240.75,29992.46
29909.8,30248.0,29640.0,22852.54563,683854827.8969324,1008299,11161.46844,334011129.2314961,29944.0,82.65999999999985,33069.99
29992.46,34741.91,29883.6,93513.64246,2941620022.865188,2839938,47839.23087,1505815243.5676997,32312.755,3077.529999999999,33922.73
33069.99,35280.0,32832.34,115265.02418,3933194868.1611967,2850160,57409.31981,1959449469.465793,34056.17,852.7400000000052,34496.05
33922.73,35132.85,33679.05,54887.02529,1888210825.6063828,1643976,26150.50377,900236395.3726264,34405.95,573.3199999999997,34151.66
34496.05,34824.13,33751.0,39744.66255,1363077907.10912,1382785,18528.43061,635547858.4928182,34287.565,-344.3899999999994,33892.02
34151.66,34245.0,33390.95,32330.40106,1096889423.419842,1112240,14310.32429,485405697.92440146,33817.975,-259.6400000000067,34081.0
33892.01,34493.33,33860.0,16880.13144,575936523.347353,607438,8313.30759,283656619.58636194,34176.665,188.98999999999796,34525.89
34081.01,34750.11,33930.0,20685.52176,711652985.1790963,717480,10053.96096,345933681.79684675,34340.055,444.8799999999974,34474.73
34525.88,34856.0,34062.84,33657.95976,1159771907.6421053,1117727,15237.56781,525162190.5371194,34459.42,-51.14999999999418,34639.77
34474.74,34720.49,34025.0,32737.89822,1125442444.4884882,1179053,15843.795,544722903.4968481,34372.744999999995,165.02999999999884,35421.43
34639.78,35582.0,34097.39,53473.28165,1856348820.4794536,1624635,25779.0029,895387891.4676665,34839.695,781.6500000000015,34941.59
35421.43,35984.99,34300.0,48015.57732,1686141698.092171,1450837,23303.3535,818365718.954931,35142.494999999995,-479.8400000000038,34716.78
34941.58,34946.5,34120.0,39071.20644,1347962831.5658624,1237373,19168.85669,661176167.7749345,34533.25,-224.8000000000029,35062.07
34716.78,35255.0,34585.18,18377.55545,639958598.4198353,794787,9229.16649,321479754.9172934,34920.09,345.2900000000009,35011.88
35062.06,35380.0,34448.0,24528.73376,859350974.0014893,1038468,11870.33193,415912075.9000027,34914.0,-50.18000000000029,35046.09
35011.89,35276.33,34725.9,22346.47086,782427702.2653205,988246,10770.27727,377126281.15309054,35001.115000000005,34.19999999999709,35399.12
35046.09,35888.0,34523.06,38688.73692,1358031361.1978528,1352796,19375.26868,680382009.6599416,35205.53,353.0300000000061,35624.72
35399.13,36106.0,35100.0,33401.34137,1185492160.4927278,1132568,17192.8245,610314635.3798897,35603.0,225.59000000000378,36701.09
35624.72,37972.24,35534.05,82537.88885,3033417922.7826815,2138765,42156.81236,1550254981.0451877,36753.145000000004,1076.3699999999953,37301.63
36701.1,37526.0,36324.71,43414.04898,1605069174.5241032,1297729,21388.56879,790671818.768367,36925.354999999996,600.5299999999988,37130.0
37301.63,37408.26,36666.93,22984.97235,851924612.7339427,923300,10728.65792,397673179.6679197,37037.595,-171.62999999999738,37064.13
37129.99,37222.22,36731.1,17687.18874,655570813.1382711,810885,8506.46051,315285367.544748,36976.66,-65.86000000000058,36462.93
37064.13,37417.99,36333.0,32798.18252,1208037462.3041444,1217191,15442.44512,568916594.9113175,36875.494999999995,-601.1999999999971,35551.19
36462.93,36744.0,34800.0,45503.68416,1639130785.08681,1404428,21205.18615,763841642.8808781,35772.0,-911.739999999998,37858.2
35551.2,37980.0,35360.0,53569.13385,1963249656.5094736,1545427,28142.1424,1031669501.9934208,36670.0,2307.0,36163.51
37858.2,37929.54,35500.0,47490.39566,1744503339.0151725,1542446,22214.04928,815932555.1331267,36714.770000000004,-1694.689999999995,36613.92
36163.51,36800.0,35861.1,38283.61112,1391225051.1923273,1349322,18403.36411,668865883.1417465,36330.55,450.4099999999962,36568.1
36613.91,36845.49,36178.58,17102.24186,624434069.5256634,784498,8101.54756,295795105.4300323,36512.035,-45.81000000000495,37359.86
36568.11,37500.0,36384.02,21246.34648,781531839.4371592,862400,10575.25293,389089868.806342,36942.009999999995,791.75,37448.78
37359.85,37750.0,36677.0,36022.70291,1343722642.386475,1485050,17591.22652,656245983.7397183,37213.5,88.93000000000029,35741.65
37448.79,37649.44,35735.0,47646.54804,1756747495.9818547,1936895,22371.42068,824920009.55786,36692.22,-1707.1399999999994,37408.34
35741.65,37861.1,35632.01,45051.30697,1657141022.427348,1648374,23046.71174,847145468.3259536,36746.555,1666.689999999995,37294.28
37408.35,37653.44,36870.0,23827.92882,888826648.8541473,992284,11086.35132,413539343.94482046,37261.72,-114.06999999999971,37713.57
37294.27,38414.0,37251.51,44680.80646,1688715728.079148,1379414,22349.17236,844803081.6321824,37832.755000000005,419.3000000000029,37780.67
37713.57,37888.0,37591.1,11396.14464,430165251.7609749,569448,5153.91116,194536221.28509408,37739.55,67.09999999999854,37447.43
37780.67,37814.63,37150.0,21264.53723,797321193.5893991,848020,10204.51641,382571274.04607826,37482.315,-333.23999999999796,37242.7
37447.42,37569.23,36707.0,30001.07376,1112557435.2767923,1238017,14458.63822,536129095.56684417,37138.115000000005,-204.72000000000116,37818.87
37242.7,38377.0,36868.41,37544.46667,1414360251.6823456,1272779,18168.56198,684514270.9388716,37622.705,576.1700000000055,37854.64
37818.88,38450.0,37570.0,32994.19107,1252586505.66259,1131353,15588.96473,591917955.4743968,38010.0,35.76000000000204,37723.96
37854.65,38145.85,37500.0,24740.29147,934491058.9608141,1007791,11484.45424,433772722.50456333,37822.925,-130.69000000000233,38682.52
37723.97,38999.0,37615.86,43415.66324,1669750777.6239815,1523417,22408.27301,861977420.1631953,38307.43,958.5499999999956,39450.35
38682.51,39717.14,38641.61,26696.92161,1043421976.7660652,1034690,13166.65386,514763687.5746009,39179.375,767.8399999999965,39972.26
39450.35,40250.0,39274.86,26710.65335,1059860641.0494444,1151524,13333.29632,529259227.1675092,39762.43,521.9100000000035,41991.1
39972.26,42420.0,39972.26,79272.33059,3285736844.1408806,2112219,38595.61905,1599710862.0871768,41196.130000000005,2018.8399999999965,44073.32
41991.1,44488.0,41414.0,67490.74644,2890205389.4901266,2072700,34815.80813,1491813847.238968,42951.0,2082.220000000001,43762.69
44073.82,44297.21,43335.28,51431.10492,2256979505.594805,1876282,25092.62492,1101273363.0864296,43816.244999999995,-311.1299999999974,43273.14
43762.69,44047.33,42821.1,47103.26845,2046945851.8836448,1414759,22635.67672,983629776.4938614,43434.215,-489.5500000000029,44170.99
43273.15,44700.0,43081.1,42900.37556,1875581755.4469104,1311268,20818.67861,910357262.894073,43890.55,897.8399999999965,43713.6
44171.0,44358.02,43584.51,24925.97008,1096487106.5648339,987352,11598.00774,510255993.8680859,43971.265,-457.40000000000146,43789.51
43713.59,44049.0,43563.0,18956.61758,830485162.5569534,830667,8841.90643,387376075.3824843,43806.0,75.92000000000553,41253.4
43789.5,43804.5,40222.0,76663.89804,3205540835.5114336,2087142,36499.24269,1525642878.1521034,42013.25,-2536.0999999999985,41492.39
41253.41,42104.12,40680.0,42722.69773,1773961284.3375635,1526411,21394.91158,888438328.8915346,41392.06,238.97999999999593,42869.03
41492.38,43475.2,40555.0,45865.99773,1919703389.4848804,1724659,22354.97386,935785466.0225856,42015.1,1376.6500000000015,43022.26
42869.03,43420.0,41400.0,42047.05709,1798740625.30166,1599536,20579.79343,880356342.3815118,42410.0,153.2300000000032,41940.3
43022.26,43080.81,41666.0,33421.7932,1416898938.5099788,1323628,16321.13654,691713304.7485888,42373.405,-1081.9599999999991,42278.03
41940.29,42724.43,41605.0,24118.85747,1020469627.8857332,1180886,12193.50511,515909440.9100929,42164.715,337.73999999999796,41374.65
42278.02,42424.07,41252.0,27722.11452,1161963642.9627964,1227634,13245.86404,555309260.127941,41838.035,-903.3699999999953,42657.8
41374.64,42757.81,40542.93,46734.0925,1936003306.0825727,1741647,23255.79871,963775419.5731498,41650.369999999995,1283.1600000000035,42275.99
42657.8,43497.0,41811.1,40927.86444,1747830242.4615936,1609188,20163.65946,861082883.3110158,42654.05,-381.81000000000495,43668.93
42275.99,44283.0,42206.0,48710.2947,2115813869.7796192,1934588,23912.13682,1038694005.77614,43244.5,1392.9400000000023,43861.8
43668.92,44242.35,43286.72,34624.29384,1514529919.1877797,1500702,17058.89545,746266380.7692404,43764.535,192.88000000000466,43969.04
43861.79,44398.26,43412.54,32783.19638,1436074497.5128598,1404109,16049.22275,703199211.0393196,43905.4,107.25,43702.16
43969.04,43988.68,43291.1,16557.1293,722943825.3332176,849658,7765.30564,339046509.1677196,43639.89,-266.8799999999974,42991.5
43702.15,43946.0,42500.0,25144.33496,1093460634.889423,1137678,11841.26614,514962029.1783347,43223.0,-710.6500000000015,43576.13
42991.5,43802.32,42720.43,27021.23992,1172053386.5109816,1168428,13691.2393,593900885.8031462,43261.375,584.6299999999974,42508.93
43576.12,43592.68,41637.6,41010.04282,1746333612.3049452,1475816,21096.16634,898267435.237983,42615.14,-1067.1900000000023,43428.85
42508.93,43677.0,42098.69,36191.21136,1554082990.052276,1439770,18982.83267,815239612.617364,42887.845,919.9199999999983,42563.76
43428.86,43787.57,42241.79,35150.52485,1508408742.378081,1391826,17422.8191,747631903.0553988,43014.68,-865.0999999999985,42066.95
42563.76,43111.0,41300.0,42597.18912,1803086285.2465773,1571137,21195.34128,897324724.7968955,42205.5,-496.81000000000495,42140.28
42066.94,42612.32,41520.3,22906.57818,964875790.984935,936545,11727.69648,494133887.90718114,42066.31,73.33999999999651,42283.58
42140.29,42899.0,41965.84,23585.91603,1001519241.5559053,1016484,11997.14865,509478742.7445108,42432.42,143.29000000000087,44179.55
42283.58,44184.1,42180.77,27174.29903,1169995682.0280013,1114623,14331.7318,617352094.5605193,43182.435,1895.9700000000012,44946.91
44179.55,45879.63,44148.34,65146.40661,2944331821.823076,2247532,33817.14447,1527964124.2375848,45013.985,767.3600000000006,42845.23
44946.91,45500.0,40750.0,81194.55173,3507104563.744232,2658041,39103.99162,1687665202.9513144,43125.0,-2101.6800000000003,44151.1
42845.23,44729.58,42613.77,48038.06334,2095095359.4936347,1819944,23605.90059,1030075267.839013,43671.675,1305.8699999999953,44145.11
44151.1,44357.46,42450.0,48075.25327,2100953924.3687155,2064845,24015.06426,1049655019.1400094,43403.729999999996,-5.989999999997963,43968.32
44145.12,44214.42,43397.05,17835.06144,781212883.4916061,956642,9048.57073,396341787.3638776,43805.735,-176.8000000000029,43929.02
43968.32,44480.59,43572.09,23023.8508,1014635096.1241482,1109259,11613.52347,511871007.52582633,44026.34,-39.30000000000291,46951.04
43929.01,47248.99,43175.0,72814.57589,3298772150.6815076,2364464,38728.8053,1755312207.6681833,45211.994999999995,3022.029999999999,46110.0
46951.04,47972.0,44748.67,69927.66617,3251442072.8083963,2637745,34825.45429,1620151226.3362696,46360.335,-841.0400000000009,46653.99
46110.0,47695.93,44300.36,89911.41203,4123809481.712767,3133588,46910.79439,2153126701.352164,45998.145000000004,543.989999999998,46339.16
46654.0,48969.48,45606.06,87470.3296,4105139605.028302,2998451,44076.1683,2070467939.6599925,47287.770000000004,-314.8399999999965,42782.73
46339.16,46515.53,41500.0,86327.93707,3827483735.576057,2809192,41707.58066,1850840878.9778297,44007.765,-3556.4300000000003,42847.99
42782.74,43257.0,42436.12,36118.47464,1547370611.5531662,1434243,17748.09824,760432218.245455,42846.56,65.25,41732.35
42847.99,43079.0,41720.0,28228.40894,1202212782.257693,1235727,13690.30843,583261659.738576,42399.5,-1115.6399999999994,42511.1
41732.35,43400.43,41718.05,40269.89303,1718982911.1081028,1657611,19924.7603,849997411.0875828,42559.240000000005,778.75,43137.95
42511.1,43578.01,42050.0,45045.74589,1931947150.0590703,1716580,24064.55667,1031525441.9352084,42814.005000000005,626.8499999999985,42776.1
43137.94,43198.0,42200.69,33266.21388,1419888430.9228892,1438172,16648.20529,710532768.047578,42699.345,-361.8400000000038,41327.5
42776.09,42930.0,40683.28,43907.51641,1839426541.2635791,1466087,21085.14336,883292634.2063637,41806.64,-1448.5899999999965,41659.03
41327.51,42196.86,40280.0,48342.74559,1993846466.538752,1641428,24347.5002,1004478721.3792056,41238.43,331.5199999999968,41696.04
41659.03,41872.56,41456.3,15923.99493,662768008.1509343,807324,7557.36632,314535141.9955636,41664.43,37.01000000000204,41580.33
41696.05,41881.39,41500.98,11730.16301,489151571.0309043,657817,5576.56045,232552207.16073287,41691.185,-115.72000000000116,39568.02
41580.32,41689.65,39431.58,55426.19911,2247452153.7954326,2147250,26788.13985,1086650848.0670524,40560.615000000005,-2012.300000000003,39897.6
39568.02,40176.74,38555.0,57956.63351,2275851990.6468267,2043925,30913.97177,1214417243.6964118,39365.869999999995,329.58000000000175,40084.88
39897.59,40555.0,39484.19,39293.82861,1569704923.8307493,1675615,20673.05725,825887009.4744226,40019.595,187.29000000000087,39961.09
40084.89,40300.24,39550.0,31022.11853,1238813296.1526136,1291233,15685.24919,626369240.3733964,39925.119999999995,-123.80000000000291,41823.51
39961.09,42246.82,39822.52,47384.96726,1951700659.289807,1624861,24674.75551,1016105199.7171212,41034.67,1862.4200000000055,42120.63
41823.51,42200.0,41394.34,16224.41667,678418702.3509445,751148,7485.64978,312938659.24802434,41797.17,297.11999999999534,42031.06
42120.63,42842.68,41620.81,27294.99838,1154365891.668259,1032493,12971.1882,548670338.639401,42231.744999999995,-89.56999999999971,43302.7
42031.05,43333.0,41804.88,31542.74207,1343462280.3618684,1197856,15996.88627,681504721.3585126,42568.94,1271.6499999999942,42941.1
43302.71,43882.36,42683.99,37619.24546,1633251085.6713595,1316610,19317.29993,838876408.4556684,43283.175,-361.6100000000006,42580.0
42941.1,43745.11,42276.84,39871.13688,1711665577.0530825,1499559,20289.94825,871009715.1702206,43010.975,-361.09999999999854,43082.94
42580.0,43285.13,41884.28,35231.04664,1497121440.644002,1392269,18134.84304,770635549.4842126,42584.705,502.9400000000023,43200.0
43082.95,43488.0,42546.79,29672.14418,1277919437.2905612,1086342,15645.5711,673834785.747791,43017.395000000004,117.05000000000291,43011.09
43199.99,43380.01,42880.0,12033.40998,518775350.03360087,609962,5691.78572,245377398.51059568,43130.005000000005,-188.90000000000146,42582.88
43011.1,43119.04,42222.0,17066.89404,730999557.7083682,931235,8427.12671,360928641.05977213,42670.520000000004,-428.22000000000116,42708.7
42582.88,43569.76,42258.1,29467.75905,1262620640.5407171,1317397,14984.06962,642077579.5827268,42913.93,125.81999999999971,43098.95
42708.7,43399.98,42574.0,24675.85433,1061049582.6002768,1120760,12810.98205,550866463.7409194,42986.990000000005,390.25,44349.6
43098.96,44396.5,42788.0,34392.59915,1496013692.382922,1378809,17755.87738,772721372.4443885,43592.25,1250.6399999999994,45288.65
44349.6,45614.3,44331.1,45439.62231,2042912128.1517663,1863650,22731.52397,1021963499.8003352,44972.7,939.0500000000029,47132.77
45288.66,48200.0,45242.12,73503.481,3453043306.420976,2323884,37360.96419,1754880225.38021,46721.06,1844.1099999999933,47751.09
47132.78,48170.0,46800.0,24802.35936,1176079377.6922762,1323421,12740.69912,604397015.51796,47485.0,618.3099999999977,48299.99
47751.08,48592.66,47557.16,29958.80837,1443314885.7714052,1407270,15741.38294,758411879.955689,48074.91,548.9099999999962,49917.27
48300.0,50334.82,47710.01,59009.96705,2898220863.0181804,1939394,30797.43359,1512688561.6888657,49022.415,1617.2699999999968,49699.59
49917.28,50368.61,48300.95,55551.56706,2745025370.067447,1741811,28409.79337,1403783512.6809905,49334.78,-217.69000000000233,51795.17
49699.6,52043.71,49225.01,57046.37401,2919604456.723313,1859392,29664.5183,1518339681.334602,50634.36,2095.5699999999997,51880.0
51795.17,52816.62,51314.0,53816.03055,2802825737.9920154,1786569,26722.58656,1391971339.715806,52065.31,84.83000000000175,52124.11
51880.01,52572.08,51566.0,37772.25318,1965003863.9713345,1583711,18309.89888,952708587.7324989,52069.04,244.09999999999854,51642.64
52124.1,52162.82,50625.0,25674.00622,1319908544.9790893,1427773,12655.51593,650426057.1976154,51393.91,-481.4599999999991,52137.67
51642.64,52377.0,51163.28,21992.10363,1139209588.4334626,1375422,11281.34692,584447328.1142721,51770.14,495.02999999999884,51774.73
52137.68,52488.77,51677.0,29534.99432,1539600521.6007729,1542990,15266.36204,795825023.6442237,52082.884999999995,-362.9499999999971,52258.82
51774.74,52985.0,50760.37,49614.47318,2574874999.3787174,1971912,24994.25062,1297330385.005093,51872.685,484.08000000000175,51849.39
52258.82,52366.8,50625.0,43079.40049,2210278288.725095,1824860,22239.73293,1140905416.956252,51495.9,-409.4300000000003,51288.42
51849.38,52065.78,50940.78,35309.44574,1820949707.158534,1688184,17830.4673,919599483.9078616,51503.28,-560.9599999999991,50744.15
51288.42,51548.54,50521.0,30545.79544,1559143576.8296163,1487039,14610.80906,745820955.2560463,51034.770000000004,-544.2699999999968,51568.22
50744.15,51698.0,50585.0,16560.4211,847793393.571868,855015,8462.15627,433239599.4239887,51141.5,824.0699999999997,51728.85
