open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
1840.73000000,1856.50000000,1835.00000000,1845.50000000,150196.12030000,277387603.67740300,244296,69702.79570000,128731746.13751300
1845.50000000,1847.36000000,1814.00000000,1828.98000000,186081.69890000,341622741.95627100,264314,85927.31880000,157737206.70205100
1828.98000000,1831.52000000,1798.17000000,1807.81000000,205430.73680000,373631455.89955800,311372,94619.39960000,172094672.81802700
1807.81000000,1809.99000000,1550.00000000,1681.49000000,812138.21590000,1390504308.00338100,906515,389817.18110000,666353412.64305200
1681.49000000,1699.40000000,1641.02000000,1661.59000000,538083.10180000,901117750.71732300,597838,256018.67180000,428794110.08938600
1661.60000000,1696.72000000,1654.31000000,1669.67000000,231919.04850000,387407573.38040000,312174,116535.73010000,194692011.36082900
1669.68000000,1694.75000000,1662.03000000,1685.24000000,195623.52630000,327342264.94863000,275035,94917.00420000,158824704.09947200
1685.23000000,1688.59000000,1649.40000000,1667.55000000,250835.15180000,418860905.06739700,297843,117136.71800000,195605713.14389800
1667.56000000,1669.38000000,1580.00000000,1634.99000000,402012.04500000,657589420.92301800,484314,187447.18470000,306584459.75679800
1635.00000000,1702.11000000,1629.05000000,1679.61000000,374761.10880000,622717740.76397000,472134,180299.08850000,299569404.88600100
1679.61000000,1683.37000000,1635.28000000,1661.16000000,231539.78050000,383948287.50042600,287178,111082.65850000,184136212.63221900
1661.16000000,1677.22000000,1635.51000000,1653.80000000,236261.68980000,390502520.58229600,307211,114825.18610000,189795100.57487400
1653.79000000,1655.59000000,1644.00000000,1647.04000000,79175.42500000,130634757.64833300,157980,36874.95360000,60839314.57102100
1647.03000000,1660.24000000,1646.32000000,1658.33000000,87789.91960000,145109143.68383600,163046,45374.45330000,75003594.93871500
1658.33000000,1664.34000000,1621.75000000,1653.08000000,214351.01430000,352868062.83225000,274580,103654.50890000,170648261.33481400
1653.08000000,1745.84000000,1640.00000000,1729.42000000,494371.08230000,842464924.52209200,504683,251594.26520000,428870082.85715900
1729.41000000,1730.93000000,1694.34000000,1705.23000000,202841.44020000,347291135.28552000,308391,97462.27280000,166837724.68315700
1705.23000000,1729.00000000,1630.00000000,1645.76000000,330518.26680000,554219312.09431100,396774,158776.94210000,266221239.02103800
1645.77000000,1654.53000000,1602.33000000,1629.12000000,302406.16860000,493457144.93884900,368740,152891.86550000,249490726.90606900
1629.13000000,1645.00000000,1628.03000000,1637.03000000,102145.94760000,166937240.93397200,208209,50845.85580000,83098703.76918300
1637.02000000,1647.50000000,1625.14000000,1635.84000000,116767.28620000,190979647.35331100,216339,58997.60720000,96501876.14426800
1635.84000000,1644.82000000,1616.32000000,1630.51000000,168010.90560000,274049115.41792200,275381,79390.44060000,129501176.24789900
1630.52000000,1648.02000000,1609.69000000,1634.45000000,204365.49070000,333010633.96395500,299045,92320.42680000,150498646.09196400
1634.46000000,1670.00000000,1609.20000000,1633.15000000,219541.01930000,358419121.47431900,331227,106351.46940000,173671492.35316100
1633.15000000,1660.00000000,1623.40000000,1648.11000000,228558.27820000,374542954.19473200,319517,108679.21550000,178109929.79143400
1648.11000000,1658.93000000,1616.21000000,1636.44000000,221570.04580000,362938822.78561800,312966,109915.19530000,180061629.98089300
1636.43000000,1637.52000000,1629.74000000,1635.54000000,58519.62290000,95627623.41755600,156305,26774.70470000,43756923.41116400
1635.53000000,1635.70000000,1600.00000000,1617.42000000,207957.84280000,336517904.44357200,292581,100039.46380000,161887440.95607500
1617.42000000,1619.00000000,1531.01000000,1551.85000000,417424.81890000,657137141.34232000,470056,202066.27300000,318051411.66556500
1551.84000000,1626.00000000,1549.67000000,1592.97000000,329739.96850000,525392019.74439200,444268,163861.72240000,260938398.99068400
1592.97000000,1619.30000000,1581.88000000,1607.62000000,223409.28890000,357304191.67390100,349327,107880.37120000,172522864.73323100
1607.61000000,1644.29000000,1607.05000000,1626.47000000,275301.15050000,447913522.75155000,414952,138634.91200000,225589264.49306300
1626.48000000,1654.08000000,1611.42000000,1641.29000000,181340.02400000,295616593.10786500,313776,88087.76060000,143641063.63150800
1641.30000000,1653.17000000,1631.31000000,1634.40000000,99555.46710000,163144495.69107900,245713,43821.93810000,71819073.48656100
1634.40000000,1635.00000000,1612.00000000,1622.48000000,120227.41170000,195464805.89100300,264713,53504.64230000,86960701.56543400
1622.48000000,1669.50000000,1603.88000000,1636.66000000,279041.69780000,458235380.24668600,453410,138512.84180000,227475377.92370300
1636.66000000,1661.04000000,1626.32000000,1643.12000000,184282.42580000,302910996.59182800,350549,87617.88890000,144020378.48103300
1643.13000000,1649.34000000,1604.51000000,1622.26000000,232844.23470000,379255954.95170500,382581,110068.56250000,179266382.86945100
1622.27000000,1625.30000000,1567.77000000,1583.94000000,240627.54400000,384503484.65584100,368163,113477.52690000,181209870.85890900
1583.94000000,1602.68000000,1576.58000000,1593.08000000,124886.09100000,198987470.05588800,267398,59931.03820000,95501097.43361500
1593.07000000,1598.24000000,1587.45000000,1593.86000000,64537.13410000,102806906.08343100,217950,29897.50660000,47624962.92926800
1593.85000000,1601.12000000,1570.01000000,1580.71000000,137517.85330000,218549215.97400900,307377,69567.52880000,110560825.81027300
1580.71000000,1597.50000000,1563.01000000,1588.33000000,176706.92770000,279294486.72266100,405042,86242.67550000,136326196.38298200
1588.34000000,1599.78000000,1580.05000000,1594.01000000,125583.01610000,199551097.28954800,317309,60123.62820000,95545795.23509700
1594.02000000,1634.10000000,1583.50000000,1598.64000000,274404.43280000,440883556.96005400,478489,130309.72470000,209389151.24377600
1598.63000000,1668.21000000,1598.14000000,1652.99000000,331409.70150000,541873730.29669800,567825,161317.02190000,263716289.47712900
1653.00000000,1688.00000000,1648.37000000,1667.45000000,251975.67280000,420335662.09662800,494615,119324.55780000,199086852.66872900
1667.45000000,1694.32000000,1666.19000000,1670.89000000,136924.91410000,229630339.53543700,342315,74748.05190000,125347764.51287300
1670.89000000,1751.00000000,1668.00000000,1733.79000000,225611.58680000,383793846.18348800,495195,113996.16590000,194000592.08668800
1733.80000000,1744.00000000,1636.79000000,1662.40000000,378575.68980000,643680600.09260300,773990,181099.22020000,308057405.92135800
1662.41000000,1670.65000000,1643.00000000,1656.88000000,198287.11640000,328606758.39861700,530016,93742.61540000,155357300.32174700
1656.88000000,1657.66000000,1625.00000000,1646.58000000,222861.71670000,365919693.07999000,553269,105410.57680000,173086611.24806600
1646.58000000,1655.47000000,1606.73000000,1611.79000000,237378.74490000,386770321.77235200,545845,110822.14590000,180526551.03047100
1611.79000000,1662.00000000,1611.68000000,1645.03000000,220507.92860000,360565723.57884400,539488,109623.00060000,179235720.66966800
1645.03000000,1647.71000000,1630.03000000,1633.57000000,101241.57320000,165907550.80901300,288695,47002.98120000,77028514.72954500
1633.56000000,1641.40000000,1616.17000000,1632.84000000,149424.66350000,243516204.38871700,372636,72838.61570000,118698298.92276700
1632.85000000,1636.00000000,1546.00000000,1580.13000000,340141.09880000,540588837.45958900,646240,167250.98390000,265609380.01829500
1580.13000000,1594.90000000,1550.55000000,1567.63000000,240659.32870000,378967575.34008300,613660,122514.98030000,192965581.78925500
1567.62000000,1578.43000000,1544.26000000,1566.87000000,260253.96710000,406667649.14402200,605321,134785.48640000,210618804.52340000
1566.86000000,1568.56000000,1521.00000000,1539.61000000,237221.49770000,366335747.01366700,510960,110863.92500000,171195520.91783800
1539.61000000,1575.36000000,1537.76000000,1552.16000000,192205.87360000,297929349.18692500,520123,92439.20410000,143291580.64583900
1552.16000000,1561.72000000,1544.55000000,1554.94000000,100314.67540000,155648012.90784400,281561,41626.75670000,64617045.02605300
1554.94000000,1567.62000000,1547.44000000,1557.77000000,120311.27380000,187266232.06238600,316951,57789.47240000,89957330.73435300
1557.78000000,1639.43000000,1555.06000000,1599.42000000,418510.86440000,665124956.25364000,729569,215767.08560000,342929071.44598200
1599.41000000,1600.53000000,1551.08000000,1565.01000000,234817.06990000,370032208.15675400,475213,106364.46260000,167596650.46421400
1565.01000000,1585.42000000,1555.88000000,1563.44000000,177750.22530000,279357949.45458000,440577,87939.03430000,138219607.96215800
1563.45000000,1574.45000000,1541.61000000,1566.57000000,216217.66750000,336684246.04449600,469598,101807.26510000,158534910.77649600
1566.57000000,1630.40000000,1561.19000000,1603.89000000,315995.79200000,506065182.98231400,651738,158954.72470000,254549257.17093600
1603.88000000,1644.53000000,1592.36000000,1628.94000000,176419.40920000,285546594.56213000,463033,89419.90930000,144754684.68165700
1628.94000000,1667.80000000,1621.10000000,1663.70000000,228650.92250000,374841495.30439100,580843,108635.98610000,178084510.66694800
1663.69000000,1800.00000000,1657.07000000,1765.46000000,610931.96630000,1044121568.09905400,1167834,302609.53350000,517197485.18685300
1765.47000000,1854.38000000,1756.21000000,1784.98000000,674055.13750000,1216867823.89922500,1308532,335960.76130000,606671583.33911700
1784.98000000,1817.69000000,1760.00000000,1787.15000000,354410.82940000,634289515.56577900,774777,177656.30270000,318020760.74040300
1787.15000000,1865.54000000,1762.21000000,1803.38000000,431169.04530000,781481904.95969700,901019,216166.78560000,391693373.21916700
1803.39000000,1803.91000000,1744.66000000,1779.40000000,274532.69210000,488398895.21753700,594592,137263.46820000,244249949.51807600
1779.41000000,1803.23000000,1770.00000000,1776.20000000,122919.73820000,219588597.64105000,333711,59590.45430000,106460555.45935900
1776.21000000,1811.30000000,1762.66000000,1795.14000000,144110.65080000,258015412.93155400,371024,68282.97790000,122240383.72822500
1795.14000000,1829.84000000,1777.77000000,1809.04000000,277686.19200000,501228029.31760500,560359,134895.64800000,243576319.80932100
1809.03000000,1819.41000000,1780.99000000,1814.67000000,258074.57960000,464695558.99525400,577888,120112.91540000,216284275.88791600
1814.67000000,1857.66000000,1783.19000000,1846.99000000,471921.61840000,858744655.31150800,862416,234932.89940000,427830377.61923100
1846.99000000,1875.00000000,1785.01000000,1800.80000000,368738.21930000,674522153.76558900,790110,185623.84900000,339696387.31557100
1800.79000000,1834.58000000,1777.11000000,1832.71000000,315000.26780000,568244477.51770300,713592,148670.14460000,268213982.30877700
1832.70000000,1869.90000000,1824.03000000,1855.54000000,171538.03640000,315560482.70251600,463794,90964.88280000,167382926.70823700
1855.54000000,1912.67000000,1846.11000000,1891.71000000,383106.76280000,721508408.94399200,780672,194760.18480000,366825053.12650500
1891.71000000,1914.23000000,1868.48000000,1900.95000000,328746.23940000,622198937.15669200,717293,163547.45760000,309583391.10696100
1900.95000000,1906.99000000,1850.32000000,1885.27000000,332419.44060000,625566317.42704500,760921,157050.09940000,295599094.27211800
1885.26000000,1904.69000000,1872.51000000,1888.12000000,247881.09970000,468144576.74145400,514836,125671.61970000,237346429.60485600
1888.11000000,2132.00000000,1882.07000000,2121.32000000,1100330.32370000,2200484378.92985000,1657379,576184.41160000,1151326154.69537700
2121.33000000,2136.99000000,2064.61000000,2077.72000000,555573.64950000,1167220520.82826100,880646,270796.81850000,569032269.47012900
2077.72000000,2089.60000000,2030.30000000,2053.17000000,370966.03720000,763796737.40937500,675522,177075.17870000,364652650.68236400
2053.16000000,2066.50000000,2012.10000000,2044.68000000,281907.55900000,577153459.51571000,556231,142320.70720000,291430126.46568400
2044.69000000,2118.00000000,2028.49000000,2053.65000000,529143.58150000,1093862454.32137400,1025249,261963.73590000,541622293.08972100
2053.65000000,2064.96000000,1936.60000000,1979.39000000,481909.73300000,972032428.32657300,884487,227697.39860000,459505858.16015600
1979.40000000,2062.40000000,1967.01000000,2058.48000000,421870.80320000,847945999.66400000,731745,214270.80550000,430649792.14313200
2058.49000000,2090.40000000,1939.10000000,1961.77000000,545286.12970000,1101174547.30860900,991673,258249.24060000,521815881.91400900
1961.77000000,1991.50000000,1904.00000000,1960.82000000,401100.50690000,783561858.01188900,788071,190084.30410000,371312547.95541200
1960.82000000,1971.22000000,1916.00000000,1962.60000000,279368.22080000,543924395.73302800,535494,125794.98940000,245020429.99701000
1962.59000000,2015.75000000,1942.89000000,2011.47000000,251132.61920000,494600634.89114600,506631,126144.44170000,248644868.45796300
2011.47000000,2066.40000000,1990.00000000,2021.40000000,421717.67900000,854002757.45117200,751621,202758.58950000,410688842.47982300
2021.41000000,2034.60000000,1931.43000000,1933.01000000,490163.98630000,974304142.39717400,888864,228457.66450000,454169629.26029600
1933.01000000,2092.46000000,1928.41000000,2063.21000000,466120.51090000,943776525.65738000,796700,230629.99370000,466898382.31101400
2063.22000000,2088.94000000,2040.35000000,2062.20000000,250960.69580000,517482313.45225600,527877,125214.91690000,258240481.04709900
2062.21000000,2133.02000000,2059.37000000,2080.84000000,426932.54020000,894370772.51811400,672044,209685.71700000,439269617.03678300
2080.84000000,2090.54000000,2065.30000000,2083.09000000,138847.39300000,288887833.97800400,350920,69009.33430000,143596956.95353100
2083.10000000,2094.99000000,2036.42000000,2062.33000000,241262.91360000,499314260.83391500,510922,118774.15090000,245826217.30275600
2062.34000000,2071.24000000,1985.78000000,2027.50000000,326073.22980000,660673302.74006000,622522,159492.23910000,323207766.23646300
2027.50000000,2075.00000000,1995.15000000,2048.14000000,283775.92790000,578404413.95846800,606358,146633.56520000,298858840.66262700
2048.14000000,2075.70000000,2019.31000000,2028.81000000,254843.73190000,521225853.33225000,503614,125984.04410000,257660016.09729500
2028.80000000,2054.75000000,2020.85000000,2051.96000000,243680.09210000,496360388.66638500,458227,123357.98750000,251301504.63400300
2051.95000000,2110.87000000,2045.04000000,2087.24000000,372645.58600000,778670941.03376000,598646,193580.10240000,404463202.52867400
2087.24000000,2186.60000000,2086.25000000,2164.74000000,320979.97680000,684434398.68424500,618401,177507.90650000,378562669.28843400
2164.75000000,2217.27000000,2149.00000000,2192.95000000,257879.11360000,560343820.02850900,556948,135206.30790000,293879684.38655900
2192.96000000,2274.28000000,2191.00000000,2243.37000000,565307.71340000,1263069834.20861200,980117,283090.74670000,632410939.65829000
2243.36000000,2309.72000000,2188.33000000,2293.33000000,529829.72140000,1190597719.19322700,1018557,272102.51620000,611589710.74711000
2293.33000000,2312.23000000,2220.00000000,2232.70000000,408338.90560000,925926168.10934200,842212,201586.64380000,457181711.84181900
2232.70000000,2382.80000000,2222.00000000,2355.73000000,485190.06090000,1115389522.52305300,921917,253392.50300000,582277684.03791300
2355.74000000,2392.00000000,2336.34000000,2358.72000000,378569.81260000,893841920.83732000,713431,188434.41100000,444945340.37882700
2358.71000000,2403.00000000,2328.01000000,2340.49000000,287771.06640000,679437458.93125400,648813,143129.42620000,338059268.85995200
2340.48000000,2377.47000000,2320.00000000,2352.39000000,200037.21020000,469860963.94715300,464455,98846.24030000,232231421.44970500
2352.39000000,2355.00000000,2156.62000000,2225.12000000,640414.91660000,1426910964.96622000,1153316,310376.71830000,691367771.31758400
2225.11000000,2244.12000000,2166.00000000,2203.46000000,361588.90870000,799015127.41497400,804062,174479.15720000,385626460.74170900
2203.47000000,2284.02000000,2144.32000000,2260.16000000,418916.61540000,922420273.94725300,897019,208136.21200000,458517097.43953700
2260.16000000,2332.11000000,2228.20000000,2315.32000000,409508.09310000,934716057.65086400,918965,199995.25980000,456684016.25940700
2315.32000000,2317.81000000,2200.00000000,2220.50000000,333552.63280000,754022987.24772200,714102,158002.09790000,357145001.64517100
2220.51000000,2263.40000000,2210.00000000,2228.96000000,199285.92300000,446980227.08283500,528692,102517.14940000,229991096.38707800
2228.96000000,2248.68000000,2191.50000000,2196.52000000,225925.76750000,501306718.24280800,531241,110196.73310000,244591673.21800200
2196.53000000,2224.00000000,2116.60000000,2219.43000000,364103.11810000,789100505.03171100,769310,185328.36640000,401777681.85963600
2219.44000000,2255.00000000,2135.55000000,2177.91000000,383551.40490000,847060839.70839800,786067,199184.67690000,440190473.49901500
2177.90000000,2266.00000000,2156.00000000,2202.17000000,416841.62720000,922794580.70340200,867198,217937.72750000,482487428.03181000
2202.17000000,2279.31000000,2182.98000000,2239.61000000,453069.72520000,1010354340.13579900,848508,231043.88830000,515263188.51310800
2239.60000000,2343.15000000,2230.59000000,2324.54000000,591357.48800000,1358322906.95807800,1124820,304284.72800000,698670214.94879500
2324.54000000,2330.65000000,2265.00000000,2308.20000000,255626.93520000,586078143.24207900,588229,125338.90030000,287364940.98055700
2308.20000000,2326.19000000,2245.00000000,2264.05000000,307951.07600000,705420988.78504000,711200,149344.80480000,342167364.79642400
2264.04000000,2304.80000000,2253.10000000,2271.35000000,286277.16160000,652158658.25835100,613108,142610.65470000,324881292.11961500
2271.36000000,2274.99000000,2178.45000000,2230.88000000,410413.15910000,916097827.49845000,701701,204347.73880000,456146429.33845700
2230.88000000,2392.44000000,2211.88000000,2378.35000000,541537.35740000,1250873719.55066100,978666,275739.28200000,637066006.82783400
2378.35000000,2445.80000000,2335.00000000,2344.15000000,580459.98200000,1385456486.28619100,1241094,286686.85360000,684383781.91887600
2344.15000000,2385.41000000,2255.34000000,2299.20000000,450201.20690000,1049566350.12220900,990308,220819.11790000,515080529.83158400
2299.20000000,2322.84000000,2268.00000000,2291.68000000,210539.13270000,483369913.47884600,555932,104439.50030000,239815289.25653100
2291.68000000,2321.34000000,2258.88000000,2281.87000000,222175.87790000,510046689.18739600,548848,109570.80690000,251574412.24206300
2281.87000000,2352.37000000,2265.24000000,2352.04000000,216702.69140000,500451219.61280600,536670,112374.43700000,259588575.40024500
2352.05000000,2431.30000000,2341.00000000,2355.34000000,458041.66420000,1090922198.04909100,1028335,223746.24220000,532982278.47975200
2355.35000000,2385.45000000,2100.00000000,2209.72000000,798729.48690000,1797597895.17990400,1351067,401227.76080000,903126257.91575700
2209.72000000,2294.69000000,2201.91000000,2267.11000000,448844.05500000,1009072619.20677300,780771,234794.62830000,527905592.14952300
2267.11000000,2277.21000000,2206.17000000,2268.78000000,405568.00060000,910367621.18166200,758963,213615.44270000,479634490.30828000
2268.78000000,2270.00000000,2216.40000000,2240.78000000,194067.86560000,434867515.95915700,450441,96482.41730000,216188633.00675600
2240.77000000,2258.01000000,2203.46000000,2221.42000000,207138.69270000,463525159.25742900,516569,102848.67020000,230218378.95440000
2221.42000000,2358.20000000,2166.38000000,2330.44000000,539407.55470000,1221527410.44082200,1069027,279216.73100000,632217788.55808000
2330.43000000,2371.72000000,2226.78000000,2344.29000000,551454.99310000,1267764132.83607700,1196445,273075.88920000,627991032.60132400
2344.30000000,2643.10000000,2339.59000000,2584.38000000,1038388.66600000,2536320982.38854300,2010707,535126.43720000,1307342421.54056900
2584.37000000,2689.39000000,2566.01000000,2618.01000000,838712.25770000,2194916359.19164600,1693755,422894.05640000,1106947875.84467300
2618.01000000,2717.32000000,2458.00000000,2522.54000000,887457.76270000,2318179618.08691200,1860636,438363.57200000,1145981221.30549400
2522.55000000,2590.00000000,2497.50000000,2578.19000000,422061.23200000,1075466481.72042000,898845,218172.40570000,556065721.44368000
2578.18000000,2578.69000000,2470.00000000,2472.87000000,306207.74630000,774962904.80711700,732294,144164.47900000,364865278.47385700
2472.87000000,2553.82000000,2470.92000000,2511.78000000,315247.88190000,793871974.87160100,789378,159083.43660000,400685806.64176400
2511.79000000,2614.43000000,2500.05000000,2587.40000000,381077.62470000,972060398.77460000,1140088,201471.81520000,514039096.29154800
2587.41000000,2592.97000000,2506.75000000,2530.19000000,366281.34770000,933809190.34820800,1140624,180607.81460000,460417669.70201800
2530.20000000,2550.00000000,2428.56000000,2470.81000000,452090.10740000,1129803152.91478800,894355,213299.17890000,533210494.56816800
2470.81000000,2504.20000000,2415.20000000,2492.00000000,424209.00290000,1047352971.89337000,855044,206802.95850000,510669928.42324200
2491.99000000,2492.00000000,2454.20000000,2472.01000000,136620.95770000,337794603.14760000,418938,64429.72620000,159284530.83930200
2472.02000000,2482.18000000,2452.13000000,2457.05000000,122572.16870000,303022758.72808200,360446,61174.35550000,151252878.97845200
2457.06000000,2466.10000000,2303.59000000,2314.20000000,526337.64920000,1252505758.32290400,933793,245492.64200000,584077487.05425800
2314.19000000,2352.23000000,2168.07000000,2242.60000000,700105.33140000,1568448812.43809000,1204183,342792.23580000,768007673.88793500
2242.60000000,2264.60000000,2196.12000000,2235.02000000,359851.14960000,802477123.10851500,801012,175571.10550000,391550218.45457200
2235.02000000,2242.89000000,2171.30000000,2218.64000000,330426.60610000,731016014.38228900,756164,167421.81490000,370422421.76426600
2218.64000000,2282.36000000,2195.84000000,2267.68000000,363566.42550000,815753832.16317100,823603,182453.18340000,409362536.72305900
2267.67000000,2282.94000000,2251.40000000,2267.94000000,145109.38360000,329102144.45981500,416970,71016.41810000,161066722.42544700
2267.94000000,2308.24000000,2239.89000000,2256.90000000,209326.90870000,476534769.15889200,566626,104154.04960000,237191132.09913600
2256.90000000,2322.34000000,2233.80000000,2317.60000000,305528.07760000,696374288.61947300,681798,162757.94930000,370938691.79153600
2317.61000000,2391.98000000,2297.00000000,2343.01000000,372879.57910000,871148737.16665800,770660,183075.94900000,427968852.78869700
2343.00000000,2351.60000000,2263.57000000,2283.14000000,397116.18590000,920131584.29010400,922884,190645.60670000,441780164.05471900
2283.15000000,2311.72000000,2240.00000000,2304.28000000,310997.45380000,708868445.04675500,779472,158219.25580000,360682829.63350700
2304.28000000,2324.74000000,2281.94000000,2309.06000000,238230.51100000,549302201.69764200,574621,124140.55470000,286293198.37916000
2309.07000000,2329.98000000,2292.75000000,2296.49000000,133232.84500000,307866239.18644200,397464,67739.16040000,156542429.20219000
2296.50000000,2311.00000000,2266.00000000,2289.79000000,171232.04440000,393039532.45206800,506684,86355.84790000,198240508.08091100
2289.79000000,2338.41000000,2269.11000000,2301.83000000,236610.41200000,545576620.00256500,730863,119477.20730000,275457076.81283000
2301.84000000,2392.40000000,2299.00000000,2372.64000000,368942.74980000,864113645.78768100,861796,194747.05030000,455966832.43351500
2372.63000000,2444.44000000,2354.00000000,2425.10000000,342791.70130000,820475884.30352100,860357,170845.03340000,409066707.64434600
2425.09000000,2463.15000000,2411.01000000,2419.55000000,338040.05390000,821961943.65209600,894102,171666.22000000,417466887.60629000
2419.56000000,2525.00000000,2419.16000000,2486.56000000,492384.38500000,1222635531.62879300,1134276,267424.63820000,663906268.87270700
2486.56000000,2516.45000000,2471.57000000,2500.24000000,185099.59000000,461966177.39475600,622723,92100.74680000,229916992.53344300
2500.24000000,2539.63000000,2493.45000000,2507.21000000,219975.14710000,553430378.32506900,711081,108625.54970000,273332221.82282900
2507.22000000,2665.58000000,2472.00000000,2659.99000000,449501.77600000,1152087242.12635800,1019390,234514.58820000,600948748.23949700
2659.99000000,2686.12000000,2590.00000000,2639.99000000,502447.74500000,1328138932.92916900,1044885,251035.41080000,663739320.80016200
2639.99000000,2786.00000000,2618.40000000,2774.81000000,461670.69440000,1258639954.54766500,1090412,239546.56980000,653095961.20462500
2774.80000000,2867.65000000,2759.25000000,2822.59000000,481689.18740000,1353587492.51477500,1347619,243023.63420000,682988254.22000400
2822.58000000,2857.40000000,2740.00000000,2801.80000000,378070.80370000,1062271564.48786000,1123447,185179.05050000,520346616.72079800
2801.81000000,2804.21000000,2719.01000000,2785.93000000,243302.87590000,673711593.25171300,969157,119901.82840000,332078826.68692700
2785.92000000,2895.00000000,2764.25000000,2881.20000000,367987.88330000,1037802342.59328700,1311570,195921.89910000,552680229.20223500
2881.20000000,2984.52000000,2856.93000000,2944.80000000,446451.04010000,1302430726.12966100,1539410,227406.12000000,663377285.58220500
2944.80000000,3033.09000000,2874.56000000,3014.81000000,634681.74710000,1868745481.64754900,1517960,326652.00620000,962250454.92416700
3014.81000000,3017.15000000,2868.00000000,2967.90000000,595955.00330000,1746960179.79394000,1256455,304412.85950000,892448097.68690600
2967.91000000,3036.02000000,2906.51000000,2971.40000000,563525.99360000,1676206889.45140500,1205856,287462.40820000,855123373.24319600
2971.40000000,2993.80000000,2906.05000000,2922.24000000,428826.57870000,1261137725.51195200,1003464,213798.49070000,628768240.52667000
2922.25000000,3007.48000000,2906.40000000,2992.62000000,243854.07830000,721993808.56619300,718718,129344.76130000,382999668.62912800
2992.62000000,3122.00000000,2983.61000000,3112.59000000,412306.22370000,1257766106.54629900,1085332,214481.50730000,654277370.55054800
3112.60000000,3196.00000000,3036.59000000,3175.94000000,546722.77470000,1703165045.24149200,1391934,261235.60850000,814240988.84789700
3175.95000000,3288.14000000,3160.02000000,3242.36000000,625939.12210000,2025805516.97493300,1676466,313778.34230000,1015674724.02560100
3242.35000000,3488.00000000,3176.16000000,3383.10000000,947538.76600000,3153201034.91476300,2442603,475465.52590000,1583075300.15767100
3383.11000000,3522.81000000,3300.00000000,3340.09000000,759698.11230000,2608623102.49017000,2112875,391723.24190000,1346123911.22761600
3340.10000000,3450.00000000,3338.54000000,3433.43000000,412788.57730000,1405295834.57269400,1263130,199773.66220000,680364451.59478500
3433.42000000,3460.04000000,3390.01000000,3421.40000000,283984.94480000,971756920.45120900,926113,138242.27780000,473033589.27969500
3421.39000000,3491.80000000,3360.00000000,3487.81000000,341631.53100000,1172272660.98449000,1116823,168839.16330000,579484704.66524300
3487.80000000,3640.94000000,3423.78000000,3627.76000000,715360.63610000,2526905041.93919000,1953764,355054.02440000,1255112595.62117600
3627.75000000,3822.04000000,3200.00000000,3553.65000000,1392904.86400000,5043847679.68348000,3265582,683199.44230000,2476743374.29051500
3553.66000000,3900.00000000,3499.40000000,3818.59000000,969494.71000000,3652250924.27773700,2555462,479721.07800000,1807560970.84809900
3818.58000000,3933.81000000,3735.00000000,3868.76000000,540780.67500000,2067607917.44370900,1636716,272250.41110000,1041269288.71933800
3868.76000000,3993.75000000,3820.00000000,3883.36000000,646399.25890000,2534209920.00556500,1657141,322673.29910000,1265164190.07271500
3883.37000000,3942.00000000,3870.01000000,3905.21000000,254839.13860000,995823688.31355300,819335,128650.61440000,502755116.16450300
3905.20000000,3964.67000000,3791.26000000,3878.47000000,356664.68000000,1393415653.98342000,1195480,170475.83890000,666139346.30435300
3878.47000000,4086.23000000,3722.95000000,4064.80000000,721554.51390000,2874119154.30335900,1894504,332359.66550000,1322703936.94677500
4064.80000000,4093.92000000,3828.98000000,3979.96000000,632787.39410000,2522475873.08181000,1878541,317065.07300000,1263946890.58018300
3979.97000000,4083.00000000,3932.23000000,4004.79000000,482305.77660000,1933909390.30212400,1536498,246106.07390000,986890622.14806200
4004.79000000,4010.98000000,3723.00000000,3881.70000000,648237.52450000,2520007951.69120000,1919963,314205.63220000,1221942698.65234600
3881.69000000,3934.02000000,3570.00000000,3742.19000000,947537.40710000,3513477459.32044900,2487337,465197.94890000,1725903963.68835700
3742.19000000,3781.12000000,3468.80000000,3523.09000000,548288.15690000,1999176881.31261500,1798939,262005.60190000,956602039.48655800
3523.09000000,3678.68000000,3412.00000000,3644.71000000,517790.99360000,1843487764.62131400,1721355,255961.30400000,911579392.35715800
3644.70000000,3645.02000000,3454.09000000,3520.46000000,570901.28510000,2029690613.72146200,1906387,273425.62550000,972198172.92853300
3520.47000000,3548.09000000,3150.88000000,3158.64000000,1049629.69360000,3474307712.27645600,2647385,486413.34360000,1610306786.63624400
3158.65000000,3535.24000000,3056.56000000,3516.53000000,1207322.82010000,3957251428.89904100,2987953,589456.89720000,1933803131.47832000
3516.53000000,3587.32000000,3412.00000000,3492.85000000,602755.20720000,2114084858.15653500,1791989,295366.00080000,1035991329.66088000
3492.84000000,3542.52000000,3250.00000000,3336.35000000,558848.88800000,1891771641.01900700,1747756,278223.99010000,942265836.84989100
3336.35000000,3435.48000000,3270.08000000,3329.53000000,323675.94480000,1089778379.60122900,1129683,154840.95290000,521336391.12800600
3329.53000000,3471.22000000,3298.76000000,3454.98000000,260824.14080000,879033073.03145400,1090982,131855.25550000,444714434.07356100
3454.99000000,3666.00000000,3420.12000000,3590.42000000,548577.69420000,1945377748.66027000,1610130,294233.11020000,1043376714.76068300
3590.43000000,3678.86000000,3542.62000000,3587.33000000,499013.83840000,1800812035.84622400,1373691,232584.36360000,838803442.55084500
