open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
71388.94000000,72419.71000000,65600.00000000,69499.85000000,103334.03546000,7065279917.87211180,3904445,49844.66515000,3409385750.02117660
69499.84000000,70043.00000000,64780.00000000,65300.63000000,55926.95336000,3788544202.88485590,2729019,27240.19894000,1846731512.27362330
65300.64000000,68904.40000000,64533.00000000,68393.48000000,49742.21589000,3322963634.24251290,2449156,25328.29435000,1692079618.21131060
68393.47000000,68956.00000000,66565.20000000,67609.99000000,55691.08088000,3768277912.41891810,2464515,28529.67219000,1930726566.24924600
67610.00000000,68124.11000000,61555.00000000,61937.40000000,101005.32487000,6484805948.53539280,3593832,48205.28434000,3095258881.70227350
61937.41000000,68100.00000000,60775.00000000,67840.51000000,90420.58592000,5769770052.06258300,3549793,45523.84281000,2907222064.13129160
67840.51000000,68240.47000000,64529.01000000,65501.27000000,53357.48002000,3551223142.96441700,2388390,26650.09786000,1774833851.22152450
65501.28000000,66649.62000000,62260.00000000,63796.64000000,51482.37821000,3310481978.10764530,2492881,24578.87957000,1580940164.12123740
63796.64000000,65999.00000000,63000.00000000,63990.01000000,26410.11409000,1706152172.63161340,1753566,12749.00823000,823892846.71497700
63990.02000000,67628.69000000,63772.29000000,67209.99000000,31395.78015000,2059312948.64868730,1880774,16689.65617000,1095820626.02919970
67210.00000000,71150.00000000,66385.06000000,69880.01000000,53431.14486000,3679964073.81121250,2632220,27815.58769000,1915614174.23976360
69880.00000000,71561.10000000,69280.00000000,69988.00000000,38934.38417000,2738537345.33588000,2176807,19498.85666000,1371708206.53887210
69987.99000000,71769.54000000,68359.18000000,69469.99000000,49119.35685000,3426458581.94334340,2453366,24902.33470000,1737325915.83441790
69469.99000000,71552.06000000,68903.62000000,70780.60000000,35439.03239000,2500571208.00262760,1799897,18007.26883000,1270852446.70774510
70780.60000000,70916.16000000,69009.00000000,69850.54000000,25445.08353000,1779608477.32245370,1522607,11839.09290000,828039936.68545330
69850.53000000,70321.10000000,69540.00000000,69582.18000000,13644.61142000,954555919.68557450,1110488,6423.89367000,449436189.73361900
69582.17000000,71366.00000000,69562.99000000,71280.01000000,19396.34433000,1367523707.26124510,1181926,10142.47988000,715151368.94630210
71280.00000000,71288.23000000,68062.86000000,69649.80000000,41445.32039000,2876486469.46552290,1893438,20211.15024000,1402849944.78228910
69649.81000000,69674.23000000,64550.00000000,65463.99000000,71799.82793000,4750030717.92242550,2662410,35520.17401000,2348263612.30347050
65463.99000000,66903.63000000,64493.07000000,65963.28000000,39887.21778000,2630556596.13592860,2172096,20618.58747000,1360363531.16595170
65963.27000000,69309.91000000,65064.52000000,68487.79000000,41510.48453000,2795469450.57238580,2000945,21013.32173000,1415699952.03815850
68487.80000000,68756.67000000,65952.56000000,67820.62000000,37915.23073000,2555458935.23600890,1901980,18889.98453000,1273220222.76258870
67820.63000000,69692.00000000,67447.83000000,68896.00000000,20134.28919000,1373131967.76481860,1171460,9973.86412000,680800856.20965050
68896.00000000,70326.29000000,68824.00000000,69360.39000000,21534.74433000,1496213373.18557760,1269048,11149.90398000,774906774.52828120
69360.38000000,72797.99000000,69043.24000000,71620.00000000,45723.87624000,3270853309.66294220,2037025,25309.90487000,1811209901.71635400
71620.00000000,71758.19000000,68210.00000000,69146.00000000,39293.90242000,2749007421.64210750,1804157,18896.53756000,1321865585.23805220
69146.00000000,71172.08000000,67518.00000000,70631.08000000,42006.02377000,2901564970.81580420,1852170,20269.34809000,1401023003.73182270
70631.08000000,71305.89000000,69567.21000000,70006.23000000,31917.25595000,2247473274.61625790,1658995,15908.49124000,1120249990.73575260
70006.22000000,71227.46000000,65086.86000000,67116.52000000,56072.86229000,3843551585.32127470,2496617,25935.86464000,1777808491.17045420
67116.52000000,67929.00000000,60660.57000000,63924.51000000,71395.22019000,4614468627.80904480,3341340,33221.66950000,2144846149.68091790
63924.52000000,65840.00000000,62134.00000000,65661.84000000,61599.17818000,3946124834.69703540,2657953,29732.29634000,1904847012.50930860
65661.85000000,66867.07000000,62274.40000000,63419.99000000,52389.53069000,3398072231.56122360,2539048,25206.68008000,1634572976.93981270
63419.99000000,64365.00000000,61600.00000000,63793.39000000,53435.29331000,3355338198.44691320,2604354,26041.26640000,1635683129.30765320
63793.40000000,64499.00000000,59678.16000000,61277.37000000,50610.54509000,3128625247.47385340,2458327,24346.74671000,1506361259.70135830
61277.38000000,64117.09000000,60803.35000000,63470.08000000,43601.60918000,2726741448.88680220,2142511,20870.20705000,1305027167.93950820
63470.09000000,65450.00000000,59600.01000000,63818.01000000,69774.30271000,4419893235.18328730,2828284,34941.50216000,2214809735.24024150
63818.01000000,65419.00000000,63090.07000000,64940.59000000,23137.42975000,1486949581.43947920,1376712,11811.84440000,759077474.29729040
64940.58000000,65695.56000000,64237.50000000,64941.15000000,19316.42152000,1254396628.15317660,1390153,9734.71767000,632257865.00824990
64941.15000000,67232.35000000,64500.00000000,66819.32000000,31397.99371000,2071690434.97655200,1816591,16466.05497000,1086399264.60922710
66819.32000000,67183.01000000,65765.81000000,66414.00000000,22599.90004000,1502139968.71988170,1433915,10854.17402000,721404825.84704100
66414.00000000,67070.43000000,63606.06000000,64289.59000000,33595.69637000,2195714861.65765590,1784897,16899.50969000,1104368114.10586980
64289.58000000,65297.94000000,62794.00000000,64498.34000000,31341.46338000,2007704069.26227290,1375324,14808.62959000,948738136.26843800
64498.33000000,64820.01000000,63297.48000000,63770.01000000,27085.19346000,1736631357.35373870,1025561,13570.23647000,870093757.51889900
63770.00000000,63923.41000000,62391.24000000,63461.98000000,20933.06052000,1320337707.78711590,912422,9903.95325000,624733409.21128790
63461.98000000,64370.00000000,62781.00000000,63118.62000000,16949.20005000,1078450016.47322960,790652,7941.33811000,505261267.56950520
63118.62000000,64228.35000000,61765.53000000,63866.00000000,28150.22947000,1765038324.68372130,1152296,13986.59437000,877053322.30799690
63866.00000000,64734.00000000,59191.60000000,60672.00000000,54947.65535000,3372142467.43225250,1985671,26385.41614000,1620421850.57869910
60672.01000000,60841.63000000,56552.82000000,58364.97000000,81166.46823000,4705572361.74020020,2401089,38203.57377000,2213404278.59001090
58364.97000000,59625.00000000,56911.84000000,59060.61000000,47583.81961000,2778840305.05057860,1572898,23240.75370000,1356148775.88673650
59060.60000000,63333.00000000,58811.32000000,62882.01000000,43628.40143000,2658193708.34790420,1558661,22145.44334000,1349687455.59576090
62882.01000000,64540.00000000,62541.03000000,63892.04000000,24368.69282000,1547468697.87657970,1113509,12671.20599000,804768764.30625010
63892.03000000,64646.00000000,62822.17000000,64012.00000000,18526.75029000,1182572239.53061830,992921,8954.93439000,571783428.23947070
64012.00000000,65500.00000000,62700.00000000,63165.19000000,34674.91949000,2218131198.46613250,1392557,17179.56031000,1099303474.28052170
63165.18000000,64422.41000000,62261.00000000,62312.08000000,25598.79472000,1624531631.59237700,1272898,12502.38281000,793575994.21410250
62312.07000000,63020.22000000,60888.00000000,61193.03000000,26121.19004000,1623561041.12551880,1415152,12669.58179000,787749415.54808140
61193.03000000,63429.03000000,60630.00000000,63074.01000000,30660.80610000,1895849912.77347550,1381957,15120.01471000,935341755.67823540
63074.00000000,63469.13000000,60187.12000000,60799.99000000,36529.34025000,2255550468.41385220,1500643,18066.83174000,1116494638.28048920
60799.99000000,61515.00000000,60487.09000000,60825.99000000,13374.56936000,814928013.45732880,753281,6223.09555000,379263096.21513300
60825.99000000,61888.00000000,60610.00000000,61483.99000000,12753.13236000,781041632.46238350,727113,6416.91108000,393132351.88839250
61484.00000000,63450.00000000,60749.21000000,62940.08000000,32733.41839000,2041896626.61081470,1371433,16717.90863000,1043060982.35746010
62940.09000000,63118.36000000,61142.77000000,61577.49000000,29088.72041000,1800171876.16766540,1127939,13815.81443000,855088066.21248800
61577.49000000,66444.16000000,61319.47000000,66206.50000000,43559.74719000,2794259631.89104640,1729454,21797.84094000,1398781701.44138860
66206.51000000,66752.01000000,64602.77000000,65235.21000000,31106.36710000,2045507646.82938490,1269793,15645.11263000,1028962305.10438390
65235.21000000,67451.20000000,65106.38000000,67024.00000000,26292.23409000,1745971822.34474550,1117254,13301.09525000,883129353.16334290
67024.00000000,67400.01000000,66600.00000000,66915.20000000,14441.25774000,967145944.68353170,734067,6911.13424000,462859253.58791080
66915.20000000,67700.00000000,65857.25000000,66274.01000000,18025.30409000,1204989222.87686860,823729,8692.17507000,581378180.33745970
66274.00000000,71515.56000000,66060.31000000,71446.62000000,50816.70110000,3485474763.75229410,1930939,26792.52994000,1839346667.54078900
71446.62000000,71979.00000000,69162.94000000,70148.34000000,49607.43360000,3509345769.23360780,2137448,24686.27911000,1746693652.32872200
70148.34000000,70666.00000000,68842.19000000,69166.62000000,27673.18026000,1931700812.30321440,1371973,13124.78731000,916344293.91047570
69166.62000000,70096.12000000,66312.16000000,67969.65000000,40513.17374000,2766790260.78860240,1827855,19791.15119000,1351640092.58136590
67969.66000000,69250.00000000,66600.12000000,68549.99000000,28095.83664000,1906438696.71560120,1165907,14344.29889000,973457354.69577570
68549.99000000,69610.00000000,68500.00000000,69290.57000000,12130.39418000,837339788.98389610,703803,5851.95991000,403954862.66947920
69290.56000000,69562.23000000,68128.01000000,68507.67000000,11872.11797000,818914878.99088980,722849,5934.62083000,409411078.54609240
68507.67000000,70687.56000000,68250.00000000,69436.43000000,23136.92737000,1604722197.83740280,1219341,11709.62174000,812172288.25763730
69436.43000000,69591.81000000,67277.91000000,68398.39000000,32622.97042000,2224860225.79922270,1459351,15543.09776000,1059920452.31461710
68398.40000000,68935.68000000,67124.65000000,67652.42000000,23159.83149000,1573095221.64839840,1221044,11748.55954000,797928379.36691790
67652.41000000,69500.00000000,67128.00000000,68352.17000000,28478.21840000,1945001081.52158660,1272851,14074.36655000,961595245.17878340
68352.17000000,69044.10000000,66670.00000000,67540.01000000,26690.32184000,1812659052.24967660,1177860,13258.10182000,900414200.11617690
67540.01000000,67900.00000000,67428.44000000,67766.85000000,8837.66133000,598305207.99320460,638484,4235.27045000,286752060.40289290
67766.84000000,68460.00000000,67257.47000000,67765.63000000,15426.32529000,1046827665.38293130,812348,7760.23377000,526768921.12622220
67765.62000000,70288.00000000,67612.48000000,68809.90000000,29633.37400000,2047757076.22683570,1253789,15308.67275000,1058024704.35337320
68809.89000000,71063.45000000,68567.32000000,70537.84000000,29619.78489000,2069902136.99324010,1254515,14922.96734000,1043071241.62848080
70537.83000000,71758.00000000,70383.66000000,71108.00000000,28703.18082000,2040073765.86763960,1055115,14210.23392000,1010053925.79108140
71108.00000000,71700.00000000,70117.64000000,70799.06000000,21842.00449000,1551467659.15429660,900226,10287.39110000,730849194.23039900
70799.06000000,71997.02000000,68420.00000000,69355.60000000,35598.45045000,2507250591.33297820,1516415,17318.78051000,1220810920.34443310
69355.60000000,69582.20000000,69168.02000000,69310.46000000,9773.82967000,678267390.53103880,714103,4772.23036000,331182466.90034250
69310.46000000,69857.14000000,69130.24000000,69648.14000000,9890.56709000,687344656.07255660,575583,4883.69296000,339405376.08154470
69648.15000000,70195.94000000,69172.29000000,69540.00000000,17122.66941000,1192466549.96912270,936731,8412.00246000,585909223.77581300
69540.00000000,69590.01000000,66051.00000000,67314.24000000,41436.01588000,2793799020.46912430,1782415,19839.82320000,1337254654.99899240
67314.23000000,69999.00000000,66905.00000000,68263.99000000,37175.32356000,2550285139.18437200,1670745,18975.89081000,1302069589.64168150
68263.98000000,68449.30000000,66251.78000000,66773.01000000,29079.55571000,1958897960.91729170,1518202,13886.14007000,935614189.69868110
66773.01000000,67370.24000000,65078.00000000,66043.99000000,28408.18797000,1884451554.42828490,1736314,13619.40861000,903708200.78497490
66043.99000000,66478.48000000,65857.10000000,66228.25000000,11451.80242000,758175888.02833720,700886,5495.02083000,363796116.45357520
66228.25000000,66998.70000000,66034.50000000,66676.87000000,9392.52223000,624653672.61385750,703295,4750.05166000,315940653.99261210
66676.86000000,67298.81000000,65130.00000000,66504.33000000,27386.16851000,1812061226.75656550,1542620,13716.89431000,907703353.53049530
66504.33000000,66588.23000000,64060.00000000,65175.32000000,42350.10244000,2755141806.03109010,2151711,20076.41361000,1305946733.58928080
65175.32000000,65727.54000000,64666.00000000,64974.37000000,20060.79576000,1307731953.95453160,1078458,10289.78180000,670875724.31372840
64974.37000000,66482.94000000,64559.15000000,64869.99000000,24265.29031000,1584896152.16637010,1282687,11828.87934000,772646071.21699650
64869.99000000,65066.66000000,63379.35000000,64143.56000000,25993.56442000,1665541539.70861590,1362617,12543.25960000,803462610.69190860
64143.56000000,64546.81000000,63943.82000000,64262.01000000,7308.95542000,470027247.34020830,562832,3756.29045000,241583895.45436180
64262.01000000,64521.00000000,63178.32000000,63210.01000000,8224.45447000,526848525.00294520,592759,3974.67964000,254685735.53387730
63210.01000000,63369.80000000,58402.00000000,60293.30000000,52161.35414000,3180853460.92475080,2190787,24495.59428000,1493633137.52665430
60293.30000000,62420.00000000,60257.06000000,61806.01000000,31189.24361000,1914901308.84587010,1277481,15360.08458000,943071608.51094150
61806.01000000,62487.81000000,60712.00000000,60864.99000000,22485.66463000,1381716993.35549190,1112152,11435.02653000,702676210.43654810
60864.98000000,62389.22000000,60606.63000000,61706.47000000,18344.28631000,1126705164.78289200,1062176,9298.26500000,570914131.05718340
61706.46000000,62225.31000000,60063.00000000,60427.84000000,24821.19255000,1519872032.02663600,1479626,12661.53908000,775499790.79123460
60427.84000000,61224.00000000,60383.77000000,60986.68000000,11509.55904000,701345872.48811430,767669,5461.68911000,332791254.69089930
60986.68000000,63058.76000000,60712.21000000,62772.01000000,17326.30136000,1070250012.54466050,1108912,8224.44601000,508208752.08569870
62772.01000000,63861.76000000,62497.20000000,62899.99000000,24547.10538000,1550980813.67013450,1461508,12388.60654000,782785773.83555930
62900.00000000,63288.83000000,61806.28000000,62135.47000000,18573.11875000,1160792332.61755960,1308816,9453.17931000,590763216.57998250
62135.46000000,62285.94000000,59400.00000000,60208.58000000,32160.11127000,1945901232.90665710,1839372,15055.45492000,910631739.67384830
60208.57000000,60498.19000000,56771.00000000,57050.01000000,54568.77276000,3168619756.24364850,2523236,24982.98822000,1450509608.68042170
57050.02000000,57546.00000000,53485.93000000,56628.79000000,81348.24756000,4515040083.53651490,3749255,37926.65162000,2104682004.51668210
56628.79000000,58475.00000000,56018.00000000,58230.13000000,21651.31558000,1235398733.43570290,1411065,11083.50401000,632724011.54747280
58230.13000000,58449.46000000,55724.37000000,55857.81000000,19118.93918000,1094135752.45286890,1289229,9081.66872000,519830378.93556300
55857.81000000,58236.73000000,54260.16000000,56714.62000000,48090.20490000,2699942701.37551110,2554389,23963.90684000,1346497811.21179220
56714.61000000,58296.00000000,56289.45000000,58050.00000000,27732.20788000,1592351321.65538700,1757693,14143.25001000,812249336.74934340
58050.00000000,59470.00000000,57157.79000000,57725.85000000,24951.73799000,1452293495.65014880,1766696,12423.53162000,723209557.64967550
57725.85000000,59650.00000000,57050.00000000,57339.89000000,29761.05735000,1728929618.05838440,2157661,15019.30135000,872986677.11952730
57339.89000000,58526.68000000,56542.47000000,57889.10000000,23652.45690000,1360201319.07615040,1749738,11488.82545000,661028735.66443120
57889.09000000,59850.00000000,57756.63000000,59204.02000000,15357.74519000,900429281.14823270,1114391,7889.36244000,462600767.86107760
59204.01000000,61420.69000000,59194.01000000,60797.91000000,21178.33907000,1273562988.61117610,1456088,10479.46025000,630300143.25984630
60797.91000000,64900.00000000,60632.30000000,64724.14000000,38690.97820000,2435540879.02893340,2600425,19076.54212000,1201411783.66660390
64724.06000000,65388.97000000,62373.24000000,65043.99000000,42530.52915000,2725231969.28845080,2484783,21595.04799000,1384337933.33100270
65044.00000000,66128.63000000,63854.00000000,64087.99000000,29567.52954000,1922412273.08820950,1868671,14616.17013000,950725865.58566080
64087.99000000,65133.30000000,63238.48000000,63987.92000000,22568.72250000,1449872437.64979730,1696742,11288.35191000,725073622.70567400
63987.92000000,67386.00000000,63300.67000000,66660.00000000,35634.72739000,2331517674.36865920,2184889,17971.06949000,1176753281.03832610
66660.01000000,67598.00000000,66222.46000000,67139.96000000,14386.92434000,961878801.84822110,995093,6868.63454000,459313955.25348910
67139.97000000,68366.66000000,65777.00000000,68165.34000000,21819.11191000,1465757867.97474330,1322942,11412.05459000,766856991.84253770
68165.35000000,68474.55000000,66559.97000000,67532.01000000,21451.04303000,1448418369.84670970,1558140,10263.95040000,693063991.11910680
67532.00000000,67750.98000000,65441.08000000,65936.01000000,31406.15316000,2088544473.32350770,1772089,15168.84798000,1008794779.03899120
65936.00000000,67102.01000000,65111.00000000,65376.00000000,23082.56277000,1526490826.46699670,1391053,10827.75551000,716084205.20164140
65376.01000000,66175.49000000,63456.70000000,65799.95000000,35126.42934000,2266419771.22486380,1830360,16579.45258000,1070150879.36395480
65799.95000000,68200.00000000,65722.63000000,67907.99000000,24244.36023000,1630839588.69665470,1406982,12444.52129000,837159298.56635020
67908.00000000,69399.99000000,66650.00000000,67896.50000000,31710.21921000,2162335067.02341760,1690591,15838.92820000,1080427116.19164440
67896.49000000,68318.43000000,67066.66000000,68249.88000000,10868.69394000,736755676.13774510,821210,5403.48694000,366295409.63502700
68249.88000000,70079.99000000,66428.00000000,66784.69000000,36467.29633000,2499265962.09145500,1952812,18196.23316000,1248743452.55767880
66784.68000000,67000.00000000,65302.67000000,66188.00000000,23132.25441000,1533270724.79942100,1622083,11096.82554000,735708436.02368670
66188.00000000,66849.24000000,64530.00000000,64628.00000000,22625.43905000,1489443332.59601170,1609976,10818.48504000,712275323.70693700
64628.01000000,65659.78000000,62302.00000000,65354.02000000,35542.26854000,2270877792.65867990,2397257,16886.93292000,1079221072.75802780
65354.02000000,65596.14000000,61230.01000000,61498.33000000,38820.42937000,2469588785.69815740,2457735,18202.35794000,1158565579.09029100
61498.34000000,62198.22000000,59850.00000000,60697.99000000,28034.71567000,1711555901.18010990,1669555,12947.95791000,790701622.63757370
60697.99000000,61117.63000000,57122.77000000,58161.00000000,31616.52003000,1874490041.54373530,1886195,14556.62470000,863334319.96789840
58161.00000000,58305.59000000,49000.00000000,54018.81000000,162065.59186000,8580928177.42990090,7568497,77363.26323000,4097736999.06792360
54018.82000000,57040.99000000,53950.00000000,56022.01000000,55884.77676000,3119018848.32988790,3433824,27934.19288000,1559417942.64908360
56022.00000000,57736.05000000,54558.62000000,55134.16000000,44269.37684000,2490553853.60258280,2397504,21897.14983000,1232415104.44728570
55133.76000000,62745.14000000,54730.00000000,61685.99000000,48349.52949000,2836312292.43181820,2603042,25676.29533000,1508140014.00051670
61686.00000000,61744.37000000,59535.00000000,60837.99000000,30972.48017000,1878350555.51226330,1827809,15023.05073000,911225295.62634360
60837.99000000,61470.58000000,60242.00000000,60923.51000000,9995.20621000,607372221.24603980,800499,4893.63854000,297435046.00250790
60923.51000000,61858.00000000,58286.73000000,58712.59000000,19189.84512000,1152081498.15677740,1319469,9094.74521000,546165456.95507360
58712.59000000,60711.09000000,57642.21000000,59346.64000000,37009.91743000,2186851067.31658610,2293837,18279.26596000,1080368631.14278460
59346.64000000,61578.10000000,58392.88000000,60587.15000000,27858.95851000,1668247896.84771860,1713485,13647.22341000,817397824.22938570
60587.16000000,61800.00000000,58433.18000000,58683.39000000,28422.76326000,1705464263.50586500,1729342,13263.89620000,796386901.36411660
58683.39000000,59849.38000000,56078.54000000,57541.06000000,37686.17622000,2194915865.05222870,2507858,17255.22311000,1005337423.72642390
57541.05000000,59817.76000000,57098.62000000,58874.60000000,27610.84344000,1614654900.33327160,1999539,13963.51824000,816740633.54544620
58874.59000000,59700.00000000,58785.05000000,59491.99000000,7721.72931000,457737705.77228390,807159,3871.65310000,229477473.80983910
59491.99000000,60284.99000000,58408.92000000,58427.35000000,13634.85717000,813166580.72648510,1099730,6660.58254000,397459480.87198230
58427.35000000,59617.63000000,57787.30000000,59438.50000000,22809.31251000,1336287900.19763400,1636295,11350.30776000,665066212.75953550
59438.50000000,61400.00000000,58548.23000000,59013.80000000,31477.44548000,1890620149.79102020,1904519,16041.22019000,964180516.15293990
59013.80000000,61820.93000000,58783.47000000,61156.03000000,27983.64220000,1682529555.09605460,1981525,14156.90984000,851829721.39945480
61156.03000000,61400.00000000,59724.87000000,60375.84000000,21241.20588000,1288544247.95601750,1718280,10269.33376000,623042041.07817350
60375.83000000,64955.00000000,60342.14000000,64037.24000000,38118.07089000,2375916932.79354870,2555682,20372.88336000,1270318490.02577540
64037.24000000,64494.50000000,63531.00000000,64157.01000000,15857.15616000,1015774255.17407640,1551856,7643.02686000,489673236.65980020
64157.02000000,65000.00000000,63773.27000000,64220.00000000,12305.47977000,789935122.99302420,1263065,6315.72233000,405555580.86044380
64219.99000000,64481.00000000,62800.00000000,62834.00000000,19470.05276000,1238341818.43201660,2152841,8995.67609000,572188217.62956750
62834.00000000,63212.00000000,58034.01000000,59415.00000000,35135.94178000,2158144642.99299270,2995281,15873.15360000,975361314.87765910
59415.00000000,60234.98000000,57860.00000000,59034.90000000,36868.54275000,2183054412.97408700,3664134,17135.91162000,1014904733.06851290
59034.90000000,61166.99000000,58713.09000000,59359.01000000,27020.90743000,1617931684.25857600,2743900,13152.38590000,787682410.35188690
59359.00000000,59944.07000000,57701.10000000,59123.99000000,28519.32195000,1680918972.46584970,2845696,13783.34749000,812769089.28498120
59123.99000000,59462.38000000,58744.00000000,58973.99000000,8798.40900000,519849184.86904460,895944,4195.93079000,247955494.35915920
58974.00000000,59076.59000000,57201.00000000,57301.86000000,20705.15741000,1202176847.39105850,2153180,9651.50531000,560452387.89854740
57301.77000000,59425.69000000,57128.00000000,59132.13000000,22895.01461000,1333092369.44656860,1966119,11295.25452000,657496577.63048030
59132.12000000,59809.65000000,57415.00000000,57487.73000000,22828.18447000,1335076815.85992480,2208758,10979.79204000,642252673.11321130
57487.74000000,58519.00000000,55606.00000000,57970.90000000,35560.82146000,2027630870.17967540,3177549,16861.75483000,961923197.77825300
57970.90000000,58327.07000000,55643.65000000,56180.00000000,27806.91413000,1577770853.10079750,3368058,12955.88970000,734996919.35909540
56180.00000000,57008.00000000,52550.00000000,53962.97000000,54447.76826000,2988914918.92433420,5287281,25325.18849000,1390546230.88109310
53962.97000000,54850.00000000,53745.54000000,54160.86000000,16694.04774000,905693342.58983220,1920923,8023.90683000,435381439.00959560
54160.86000000,55318.00000000,53629.01000000,54869.95000000,16274.14779000,885743172.91847590,1796092,8031.76084000,437221897.11041520
54869.95000000,58088.00000000,54591.96000000,57042.00000000,32384.51737000,1809715390.04932940,3355912,16412.83148000,917669512.22202930
57042.01000000,58044.36000000,56386.40000000,57635.99000000,23626.78126000,1349365460.09005710,2843148,11690.37506000,667774722.69939110
57635.99000000,57981.71000000,55545.19000000,57338.00000000,33026.56757000,1875738697.37841530,4045103,15979.30786000,907634258.56498910
57338.00000000,58588.00000000,57324.00000000,58132.32000000,31074.40631000,1802848638.07570170,3706764,14783.00418000,857572456.51008690
58132.31000000,60625.00000000,57632.62000000,60498.00000000,29825.23333000,1760671733.54929960,3378012,15395.13731000,909141733.97476540
60497.99000000,60610.45000000,59400.00000000,59993.03000000,12137.90901000,728527024.34169630,1288784,5570.22098000,334303099.74321360
59993.02000000,60395.80000000,58691.05000000,59132.00000000,13757.92361000,822410872.39069560,1552950,6431.24697000,384460724.57039670
59132.00000000,59210.70000000,57493.30000000,58213.99000000,26477.56420000,1543273198.70274520,3145152,12859.75840000,749563220.80605080
58213.99000000,61320.00000000,57610.01000000,60313.99000000,33116.25878000,1983378424.77570380,3918209,16390.65993000,981860543.27358150
60313.99000000,61786.24000000,59174.80000000,61759.99000000,36087.02469000,2174000496.82077610,5167671,18429.59712000,1110622778.75108520
61759.98000000,63850.00000000,61555.00000000,62947.99000000,34332.52608000,2153175931.17387170,4438284,17609.62958000,1104427424.52469690
62948.00000000,64133.32000000,62350.00000000,63201.05000000,25466.37794000,1611195963.99080440,3969296,12411.32227000,785440558.81257280
63201.05000000,63559.90000000,62758.00000000,63348.96000000,8375.34608000,528657852.31830240,1283611,3877.73743000,244802615.78455930
63348.97000000,64000.00000000,62357.93000000,63578.76000000,14242.19892000,897477338.37351270,2145736,6923.17369000,436456231.95378810
63578.76000000,64745.88000000,62538.75000000,63339.99000000,24078.05287000,1531015038.36802670,3999187,12331.07643000,784350440.71456530
63339.99000000,64688.00000000,62700.00000000,64262.70000000,23185.04759000,1472720338.85629160,3870157,11522.89363000,732118662.41710540
64262.70000000,64817.99000000,62947.08000000,63152.01000000,17813.11168000,1135250828.27321490,3355531,8384.67983000,534590429.21054930
63152.01000000,65839.00000000,62670.00000000,65173.99000000,28373.30593000,1831204595.94489680,4361333,15041.98860000,971176161.38708060
65173.99000000,66498.00000000,64819.90000000,65769.95000000,22048.80487000,1448852210.36022120,3498529,11092.85716000,729156061.36792320
65769.95000000,66260.00000000,65422.23000000,65858.00000000,9127.23316000,600118483.12225210,1341703,4501.22534000,296026669.83370660
65858.00000000,66076.12000000,65432.00000000,65602.01000000,8337.74111000,547980013.71523030,1413449,4132.93780000,271622295.35352910
65602.01000000,65618.80000000,62856.30000000,63327.59000000,30011.08752000,1920250261.74421610,3978584,14451.93044000,924324016.73584480
63327.60000000,64130.63000000,60164.00000000,60805.78000000,43671.48108000,2723672081.83262550,5607069,20951.74486000,1308603194.33104010
60804.92000000,62390.31000000,60000.00000000,60649.28000000,31534.70118000,1928377637.83678390,5313210,15719.32519000,961468320.51547270
60649.27000000,61477.19000000,59828.11000000,60752.71000000,26221.43472000,1590773866.80744340,5244004,12906.51464000,783073701.73311730
60752.72000000,62484.85000000,60459.90000000,62086.00000000,21294.65994000,1311145630.50204980,3798631,10689.34488000,658151113.93518280
62086.00000000,62370.56000000,61689.26000000,62058.00000000,7807.46141000,484588468.34191230,1183175,3690.55536000,229107774.75427000
62058.01000000,62975.00000000,61798.97000000,62819.91000000,8906.86177000,555669634.47735140,1556553,4798.29924000,299426562.83034480
62819.91000000,64478.19000000,62128.00000000,62224.00000000,25966.18520000,1646315506.57919460,4809342,12760.73415000,809108823.51261260
62224.01000000,63200.00000000,61860.31000000,62160.49000000,19702.22371000,1230076253.81865700,3798438,9614.36947000,600357593.78737790
62160.50000000,62543.75000000,60301.00000000,60636.02000000,20011.15684000,1234778807.59324170,3668363,9454.70171000,583725546.03098850
60636.01000000,61321.68000000,58946.00000000,60326.39000000,23967.92481000,1445604381.93637920,3872577,10827.77272000,653182369.94276710
60326.40000000,63417.56000000,60087.64000000,62540.00000000,23641.35209000,1462219576.84986490,3222180,12099.56755000,748431117.91657060
62539.99000000,63480.00000000,62487.23000000,63206.22000000,10911.30116000,686978508.98875430,1770837,5196.91695000,327263147.47604010
63206.23000000,63285.72000000,62050.00000000,62870.02000000,11909.21995000,746564374.20823870,2242529,5855.04617000,367046338.91942090
62870.02000000,66500.00000000,62457.81000000,66083.99000000,37669.95222000,2450094472.81354500,4977577,19941.11906000,1297062359.24748640
66084.00000000,67950.00000000,64800.01000000,67074.14000000,43683.95423000,2894021862.31951800,6245619,21820.68200000,1446378130.56598510
67074.14000000,68424.00000000,66750.49000000,67620.01000000,29938.25544000,2024560410.10626740,5109685,15212.87402000,1029210667.47582840
67620.00000000,67939.40000000,66666.00000000,67421.78000000,25328.22861000,1702164439.56545950,3981960,12153.94712000,816887407.40423790
67421.78000000,69000.00000000,67192.36000000,68428.00000000,28725.63500000,1959735899.87696440,4010969,14218.17850000,970440964.26681170
68427.99000000,68693.26000000,68010.00000000,68378.00000000,8193.66737000,559628628.96131050,1152428,4071.19627000,278085065.51769250
68377.99000000,69400.00000000,68100.00000000,69031.99000000,12442.47378000,854082429.81058610,1563795,6772.92574000,465001555.93098300
69032.00000000,69519.52000000,66840.67000000,67377.50000000,31374.42184000,2130833593.54669770,3686777,13593.60828000,923860758.42088440
