open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,price_range,close_to_open,target
27694.39,27835.51,26839.01,27210.35,46588.80573,1265952178.7798684,908537,21962.66824,596493723.439264,996.5,-484.0400000000009,26817.93
27210.36,27350.0,26605.05,26817.93,39217.8088,1055132509.8658342,814389,18620.69161,500960557.9227829,744.9500000000007,-392.4300000000003,27242.59
26817.93,27300.0,26505.0,27242.59,36380.90269,983857061.640842,811087,18134.67738,490485191.7880676,795.0,424.65999999999985,27069.22
27242.59,27333.29,26914.93,27069.22,16595.34117,450588672.4704081,466520,7745.7868,210327639.56108248,418.3600000000006,-173.36999999999898,27115.21
27069.22,27455.02,26951.0,27115.21,19258.41049,523747237.4389696,504474,9511.72432,258699846.47588032,504.02000000000044,45.98999999999796,25728.2
27115.2,27129.33,25388.0,25728.2,65805.60305,1722665798.0920303,1420829,30583.35138,799867474.2125897,1741.3300000000017,-1387.0,27230.08
25728.2,27355.33,25351.02,27230.08,68392.60438,1797636024.0812125,1345725,35083.7879,922716234.2100114,2004.3100000000013,1501.880000000001,26339.34
27230.07,27391.77,26125.01,26339.34,59619.44364,1589291467.5372329,1311928,28095.50924,749083400.1203891,1266.760000000002,-890.7299999999996,26498.61
26339.34,26810.0,26210.0,26498.61,31075.51083,823023638.236875,848252,14614.60741,387105933.4399799,600.0,159.27000000000044,26477.81
26498.62,26783.33,26269.91,26477.81,27934.7097,741158215.0539023,746911,12757.07361,338454644.8956143,513.4200000000019,-20.80999999999767,25841.21
26477.8,26533.87,25358.0,25841.21,64944.60108,1673795235.4008925,1713871,31558.13098,813190388.2485608,1175.869999999999,-636.5900000000001,25925.55
25841.22,26206.88,25634.7,25925.55,30014.29595,776111471.8669971,833902,14266.10759,368954010.80744416,572.1800000000003,84.32999999999811,25905.19
25925.54,26106.48,25602.11,25905.19,29900.50893,773303698.8633221,858037,14219.97114,367770742.66004,504.369999999999,-20.350000000002183,25934.25
25905.2,26433.21,25712.57,25934.25,41065.60853,1068985236.5126554,1007138,20120.32689,523776704.241491,720.6399999999994,29.049999999999272,25128.6
25934.24,26098.0,24820.56,25128.6,45077.31608,1152808416.919793,957418,20726.13761,530122336.3788532,1277.4399999999987,-805.640000000003,25598.49
25128.6,25759.01,24800.0,25598.49,48664.86063,1224436974.8502872,943268,24035.81623,604884325.2462568,959.0099999999984,469.89000000000306,26345.0
25598.49,26518.0,25175.56,26345.0,51596.91662,1335158158.639614,926194,24055.65943,622525707.6049981,1342.4399999999987,746.5099999999984,26516.99
26345.01,26839.99,26181.0,26516.99,27842.2195,738491809.8811625,666967,13843.65158,367248705.0054073,658.9900000000016,171.9800000000032,26339.97
26516.99,26700.0,26255.85,26339.97,21538.31022,571013013.8553362,555956,10367.07533,274864183.4442869,444.15000000000146,-177.02000000000044,26844.35
26339.98,27068.09,26256.61,26844.35,35872.65974,954193987.2948112,732735,17593.19977,468128198.05453104,811.4799999999996,504.369999999999,28307.99
26844.35,28402.74,26652.0,28307.99,69666.95525,1912797983.5310051,1189024,35052.57462,962782935.68993,1750.7400000000016,1463.640000000003,29993.89
28308.0,30800.0,28257.99,29993.89,108926.40412,3210301129.3662906,1872873,55846.96952,1646165465.2449384,2542.0099999999984,1685.8899999999994,29884.92
29993.89,30500.0,29525.61,29884.92,59054.5646,1775822103.7632556,1146092,27902.93312,839284260.1798254,974.3899999999994,-108.97000000000116,30688.5
29884.92,31431.94,29800.0,30688.5,73931.89635,2265077496.195469,1338533,36289.3174,1112439184.9506557,1631.9399999999987,803.5800000000017,30527.43
30688.51,30800.0,30250.0,30527.43,30513.30135,933244397.7040019,776343,14497.56447,443500647.92208225,550.0,-161.0799999999981,30462.66
30527.44,31046.01,30277.49,30462.66,30223.44801,926316644.4167664,789910,14627.97473,448414594.5587875,768.5199999999968,-64.77999999999884,30267.99
30462.67,30666.0,29930.0,30267.99,45180.41489,1367837657.5451825,954783,22277.58284,674540668.5726604,736.0,-194.67999999999665,30692.44
30267.99,30994.97,30226.17,30692.44,42699.64157,1306206257.0193572,824373,21151.29517,647203906.7656411,768.8000000000029,424.4499999999971,30077.41
30692.44,30709.74,29858.8,30077.41,40463.51937,1224103637.6132562,895470,19176.75428,580226725.8333887,850.9400000000023,-615.0299999999988,30447.31
30077.4,30843.98,30049.98,30447.31,36330.62903,1107940389.9242406,758428,17834.38857,543872730.2617269,794.0,369.90999999999985,30472.0
30447.31,31282.0,29500.0,30472.0,89419.07618,2726355505.5063505,1559366,44319.81254,1351735332.8585768,1782.0,24.68999999999869,30585.9
30471.99,30661.6,30320.57,30585.9,17501.75075,533859338.1325383,567975,8102.13876,247175148.950766,341.02999999999884,113.90999999999985,30617.03
30585.9,30791.0,30155.0,30617.03,23286.41019,711031423.4334425,591533,10630.2474,324616031.9581684,636.0,31.12999999999738,31156.2
30617.02,31380.0,30570.27,31156.2,43761.64311,1352635339.5043936,781855,20885.94331,645698735.3773495,809.7299999999996,539.1800000000003,30766.51
31156.2,31350.69,30620.0,30766.51,33206.11943,1028794008.5245212,779472,14107.36566,437126154.0841225,730.6899999999987,-389.6900000000023,30504.81
30766.52,30878.07,30200.0,30504.81,33215.67122,1013694790.31705,827926,15619.11716,476478254.94341326,678.0699999999997,-261.7099999999991,29895.43
30504.8,31500.0,29850.45,29895.43,71319.6261,2181763648.99527,1397042,33952.63237,1039137135.293551,1649.5499999999993,-609.369999999999,30344.7
29895.42,30449.0,29701.02,30344.7,34070.53895,1027461795.2332093,912948,14875.86309,448638761.3838917,747.9799999999996,449.2800000000025,30284.63
30344.7,30386.81,30044.47,30284.63,13094.59042,395759717.57242787,480214,5990.91468,181083431.1999306,342.34000000000015,-60.06999999999971,30160.71
